Month (YYYY-MM),Total (Â£),Relevant URLs (space separated)
2018-02,22373154.83,https://www.gateshead.gov.uk/media/6789/201711/excel/201711.csv?m=636574193518030000
2018-03,25902882.79,https://www.gateshead.gov.uk/media/7690/March2018/excel/March-2018-CSV.csv?m=636615486828100000
2018-04,18029670.79,https://www.gateshead.gov.uk/media/7935/Expenditure-over-500-April-2018/excel/201801.csv?m=636621700540300000
2018-05,21027030.97,https://www.gateshead.gov.uk/media/8447/May-201802/excel/201802.csv?m=636643945931700000
2018-06,18995310.30,https://www.gateshead.gov.uk/media/9039/June-2018/excel/201803.csv?m=636670077283600000
2018-07,19829988.20,https://www.gateshead.gov.uk/media/9443/July-2018/excel/Download.csv?m=636698444109500000
2018-08,18523459.67,https://www.gateshead.gov.uk/media/9824/August-2018-201805/excel/201805.csv?m=636724328349970000
2018-09,21712461.58,https://www.gateshead.gov.uk/media/10216/August-2018-201806/excel/201806.csv?m=636751965546700000
2018-10,24897670.31,https://www.gateshead.gov.uk/media/10636/October-2018-201807/excel/201807.csv?m=636777073233170000
2018-11,22949788.83,https://www.gateshead.gov.uk/media/10968/201808/excel/2018081.csv?m=636802222106400000
2018-12,19263168.67,https://www.gateshead.gov.uk/media/11378/December-2018/excel/201809.csv?m=636831472798700000
2019-01,19676455.82,https://www.gateshead.gov.uk/media/11783/January-2019/excel/201810.csv?m=636856697192830000
2019-02,17337418.22,https://www.gateshead.gov.uk/media/12385/February-2019-201811/excel/201811.csv?m=636881568680400000
2019-03,25451170.61,https://www.gateshead.gov.uk/media/13158/March-2019-201812/excel/201812.csv?m=636909304672570000
2019-04,20649494.04,https://www.gateshead.gov.uk/media/13676/April-2019/excel/201901.csv?m=636936183821930000
2019-05,19467733.02,https://www.gateshead.gov.uk/media/14080/May-2019-201902/excel/201902.csv?m=636960240665500000
2019-06,21807414.75,https://www.gateshead.gov.uk/media/14555/June-2019-201903/excel/201903.csv?m=636984530449730000
2019-07,22210746.52,https://www.gateshead.gov.uk/media/15250/July-2019-201904/excel/201904.csv?m=637014779425570000
2019-08,17766713.60,https://www.gateshead.gov.uk/media/15727/August-2019/excel/August_2019_-_201905.csv?m=637043274088470000
2019-09,20254802.39,https://www.gateshead.gov.uk/media/16089/September-2019/excel/201906.csv?m=637066518555530000
2019-10,25971444.87,https://www.gateshead.gov.uk/media/16565/October-2019/excel/201907.csv?m=637093385189330000
2019-11,19093622.95,https://www.gateshead.gov.uk/media/16966/November-2019-201908/excel/November_2019_-201908.csv?m=637117604380530000
2019-12,21177848.83,https://www.gateshead.gov.uk/media/17290/December-2019/excel/December_2019_-_201909.csv?m=637146885925670000
2020-01,22087527.86,https://www.gateshead.gov.uk/media/17754/January-2020/excel/201910.csv?m=637172704429930000
2020-02,18163546.84,https://www.gateshead.gov.uk/media/18222/February-2020/excel/201911.csv?m=637196230573270000
2020-03,24192380.39,https://www.gateshead.gov.uk/media/18600/March-2020/excel/201912.csv?m=637224607896830000
2020-04,24469379.71,https://www.gateshead.gov.uk/media/20011/April-2020/excel/202001.csv?m=637284200804670000
2020-05,16765819.13,https://www.gateshead.gov.uk/media/20066/May-2020/excel/May_2020.csv?m=637285103536170000 https://www.gateshead.gov.uk/media/21020/June-2020/excel/202003.csv?m=637310976582130000
2020-06,17126336.60,https://www.gateshead.gov.uk/media/21020/June-2020/excel/202003.csv?m=637310976582130000
2020-07,21080386.04,https://www.gateshead.gov.uk/media/22036/July-2020/excel/July2020.csv?m=637347349281670000
2020-08,15460616.25,https://www.gateshead.gov.uk/media/23178/August-2020/excel/202005.csv?m=637408630608370000
