GRANGEWOOD CARE HOME	1500	2872
GUIDE DOG NEWCASTLE	1000	2926
GEA HEAT EXCHANGERS LTD	161528.71	2757
GLOBAL MEDIA PRODUCTION	118161.56	2827
GOVERNMENT KNOWLEDGE TRAINING LTD	590	2855
GATESHEAD VISIBLE ETHNIC MINORITIES SUPPORT GROUP	2000	2741
GREGORY'S CARPETS	2087	2906
GENIUS PPT LTD	674	2770
GATESHEAD ATHLETICS NETWORK DEVELOPMENT GROUP	1700.84	2684
GALT EDUCATION	5112.99	2658
G&H Print Services Ltd	925	2641
GASP SMOKE FREE SERVICES LTD	2800.8	2673
GOSS INTERACTIVE LTD [GROUPED]	522147	2852
GREENFIELDS ADOLESCENT DEVELOPMENT LTD	73000	2891
GATESHEAD BOWLING GREEN CLUB	1500	2691
GLOBAL KNOWLEDGE NETWORK TRAINING LTD	711.75	2826
GUIDE POST MEDICAL GROUP	1500	2927
GERMINAL SEEDS GB LTD	5982	2782
GEOMATICS UK LTD	13237.5	2773
GREENSIDE CRICKET CLUB	3560	2899
GLIDEBIKES.CO	1002	2821
GATESHEAD HEALTH NHS TRUST	1645714.96	2710
GYMETRIX LTD	4939.2	2939
GEORGE HOWE PLUMBING&HEATING LTD	41640.26	2778
GATESHEAD ANTI STIGMA PARTNERSHIP	1000	2682
GREENTECH RECYCLING	430971.11	2903
GROUNDSHIRE LTD	21500	2915
GIBBER THEATRE LIMITED T/A GIBBER THEATRE COMPANY	81002.5	2793
GATESHEAD LEAM LANE ABC	44262.8	2724
GVOC	1340445.72	2936
GATESHEAD YOUTH COUNCIL	59340.87	2743
GATESHEAD REDHEUGH (1957)	17145	2735
GEOTECHNICAL INSTRUMENTS UK LT	2615	2781
GFA GASTECH LTD	13796.5	2790
GREGORYS NORTH EAST LTD	15018	2907
GORDON HAYES TRAINING	3640	2850
GATESHEAD FOOTBALL CLUB	5000	2707
GREENSIDE & DISTRICT COMMUNITY CENTRE	730	2897
GRAHAM HOLYOAK	725	2864
GPS  INSTALLATION  LTD	27766	2858
GROUNDWORK NE & CUMBRIA	3750	2916
Glazing Film & Blinds	481.6	2941
GRAVOGRAPH LTD	1995	2877
GREEN ROUTE ENERGY	568.31	2887
THE GRASS CENTRE	2540	6569
THE GILPIN PRESS	1324.33	6567
GOLDEN SERVICE AWARDS	750	2839
