Month (YYYY-MM),Total (Â£),Relevant URLs (space separated)
2015-05,74004998.48,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/45aa5e8a-bb59-4882-bb5d-1833c772cc76/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Apr%2520to%2520Jun.csv
2015-06,69817056.15,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/45aa5e8a-bb59-4882-bb5d-1833c772cc76/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Apr%2520to%2520Jun.csv
2015-07,84597334.68,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/298c9d7f-d808-41d3-83d8-1be14522f793/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Jul%2520to%2520Sep.csv
2015-08,61852068.54,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/298c9d7f-d808-41d3-83d8-1be14522f793/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Jul%2520to%2520Sep.csv
2015-09,72410376.31,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/298c9d7f-d808-41d3-83d8-1be14522f793/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Jul%2520to%2520Sep.csv
2015-10,62737737.04,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/4b087668-97ff-481c-95f4-538558958522/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Oct%2520to%2520Dec.csv
2015-11,63161148.00,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/4b087668-97ff-481c-95f4-538558958522/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Oct%2520to%2520Dec.csv
2015-12,127581616.18,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/4b087668-97ff-481c-95f4-538558958522/Spend%2520over%2520%25C2%25A3250%2520-%25202015%2520Oct%2520to%2520Dec.csv
2016-01,86155327.98,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/05006ad4-03bd-454b-9951-9c560e89e75a/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Jan%2520to%2520Mar.csv
2016-02,51451760.50,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/05006ad4-03bd-454b-9951-9c560e89e75a/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Jan%2520to%2520Mar.csv
2016-03,80462292.98,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/05006ad4-03bd-454b-9951-9c560e89e75a/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Jan%2520to%2520Mar.csv
2016-04,97287044.25,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1a39e4f3-2341-4883-810b-3d09aaddf567/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Apr%2520to%2520Jun.csv
2016-05,64856945.70,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1a39e4f3-2341-4883-810b-3d09aaddf567/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Apr%2520to%2520Jun.csv
2016-06,78401440.28,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1a39e4f3-2341-4883-810b-3d09aaddf567/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Apr%2520to%2520Jun.csv
2016-07,64210187.74,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/106e0207-783b-4ee9-b79c-41bddf94d57a/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Jul%2520to%2520Sep.csv
2016-08,56089490.74,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/106e0207-783b-4ee9-b79c-41bddf94d57a/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Jul%2520to%2520Sep.csv
2016-09,80631032.75,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/106e0207-783b-4ee9-b79c-41bddf94d57a/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Jul%2520to%2520Sep.csv
2016-10,52708999.60,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/4c09391f-7473-462d-bf11-7649e30251d9/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Oct%2520to%2520Dec.csv
2016-11,54217408.45,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/4c09391f-7473-462d-bf11-7649e30251d9/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Oct%2520to%2520Dec.csv
2016-12,62374870.24,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/4c09391f-7473-462d-bf11-7649e30251d9/Spend%2520over%2520%25C2%25A3250%2520-%25202016%2520Oct%2520to%2520Dec.csv
2017-01,87988447.47,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/52fe5ab8-ed40-43e8-9ad6-4f0d5b1507f8/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Jan%2520to%2520Mar.csv
2017-02,52065945.66,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/52fe5ab8-ed40-43e8-9ad6-4f0d5b1507f8/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Jan%2520to%2520Mar.csv
2017-03,88367825.33,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/52fe5ab8-ed40-43e8-9ad6-4f0d5b1507f8/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Jan%2520to%2520Mar.csv
2017-04,108371417.43,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/8d8964bb-772e-4abd-8526-e73297321f42/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Apr%2520to%2520Jul.csv
2017-05,75784121.40,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/8d8964bb-772e-4abd-8526-e73297321f42/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Apr%2520to%2520Jul.csv
2017-06,70741194.99,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/8d8964bb-772e-4abd-8526-e73297321f42/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Apr%2520to%2520Jul.csv
2017-07,76391411.92,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/8d8964bb-772e-4abd-8526-e73297321f42/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Apr%2520to%2520Jul.csv
2017-08,83484209.28,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/6feba25a-bc04-467d-8dbb-bd8ff9a95acc/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Aug%2520to%2520Sep.csv
2017-09,74900486.95,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/6feba25a-bc04-467d-8dbb-bd8ff9a95acc/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Aug%2520to%2520Sep.csv
2017-10,58882197.96,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/e2813723-b07a-4496-b885-efe899badec1/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Oct%2520to%2520Dec.csv
2017-11,74956074.39,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/e2813723-b07a-4496-b885-efe899badec1/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Oct%2520to%2520Dec.csv
2017-12,61642701.14,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/e2813723-b07a-4496-b885-efe899badec1/Spend%2520over%2520%25C2%25A3250%2520-%25202017%2520Oct%2520to%2520Dec.csv
2018-01,106876208.67,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/fb604ce0-935e-4089-88eb-ac5b9e5c188c/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520Jan%2520to%2520Mar.csv
2018-02,71268687.83,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/fb604ce0-935e-4089-88eb-ac5b9e5c188c/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520Jan%2520to%2520Mar.csv
2018-03,119704194.47,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/fb604ce0-935e-4089-88eb-ac5b9e5c188c/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520Jan%2520to%2520Mar.csv
2018-04,83184429.56,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/db40ece5-a9ce-412d-80ac-851500d1d5bd/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Apr%2520to%2520Jun.csv
2018-05,83044636.84,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/db40ece5-a9ce-412d-80ac-851500d1d5bd/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Apr%2520to%2520Jun.csv
2018-06,66239904.56,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/db40ece5-a9ce-412d-80ac-851500d1d5bd/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Apr%2520to%2520Jun.csv
2018-07,68914818.62,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/05ca11a7-f408-4ab5-be45-fd6a5797fe16/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Jul%2520to%2520Sep.csv
2018-08,82028920.11,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/05ca11a7-f408-4ab5-be45-fd6a5797fe16/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Jul%2520to%2520Sep.csv
2018-09,85228440.05,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/05ca11a7-f408-4ab5-be45-fd6a5797fe16/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Jul%2520to%2520Sep.csv
2018-10,57872149.78,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/004ff993-c479-475e-bbd3-257366ab59d3/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Oct%2520to%2520Dec.csv
2018-11,69279035.98,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/004ff993-c479-475e-bbd3-257366ab59d3/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Oct%2520to%2520Dec.csv
2018-12,64334682.37,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/004ff993-c479-475e-bbd3-257366ab59d3/Spend%2520over%2520%25C2%25A3250%2520-%25202018%2520-%2520Oct%2520to%2520Dec.csv
2019-01,75602500.46,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1d4c0653-db9d-41b9-8c5c-ccbb4b830288/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520Jan%2520to%2520Mar.csv
2019-02,75682015.42,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1d4c0653-db9d-41b9-8c5c-ccbb4b830288/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520Jan%2520to%2520Mar.csv
2019-03,105175567.19,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1d4c0653-db9d-41b9-8c5c-ccbb4b830288/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520Jan%2520to%2520Mar.csv
2019-04,77110767.33,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1ef9d485-443b-4a6a-9127-81c4a7f6824e/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520April.csv
2019-05,74890892.64,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/0cbb0e3c-0d9d-4ee6-81db-3a45724e2a03/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520May.csv
2019-06,67005764.90,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/84f76ade-6132-4967-8abb-ef2224f99cd2/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520Jun.csv
2019-07,76645943.60,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/a1ca0496-9f7f-4837-a6d9-4dbc70f9de97/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520Jul.csv
2019-08,65931650.90,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/6ad4af01-85c7-4bba-9993-fa09646dbad2/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520Aug.csv
2019-09,62313173.37,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/8fedbe1a-9626-4c91-8dd4-c8277dff15a4/Spend%2520over%2520%25C2%25A3250%2520-%25202019%2520-%2520Sep.csv
2019-10,78086422.76,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/21e5e6e7-283d-4eb4-8913-200b6425536e/Transparency%2520Report%2520PUBLISHED%2520-%2520October%25202019.csv
2019-11,69963428.22,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/f86d4996-c337-41fb-bc2a-19a0cdb95463/Transparency%2520Report%2520-%2520November.csv
2019-12,82371137.80,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/d2322600-359c-4e52-b336-f23186903bd7/Published%2520-%2520Transparency%2520-%2520December%25202019.csv
2020-01,63951332.05,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/065c4617-7750-4767-b5e3-64a21f98ff9a/PUBLISHED%2520-%2520January%25202020.csv
2020-02,81783771.44,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/bec7f5bb-a90a-4d6b-97b3-26186baf536a/PUBLISHED%2520-%2520February%25202020.csv
2020-03,112580606.21,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/da7a0aa4-db49-443f-b7a4-6f1189b6ad32/PUBLISHED%2520-%2520Transparency%2520Data%2520-%2520March%25202020.csv
2020-04,83685707.49,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/63c1dfe9-b17d-4103-939c-062b02d15dcd/PUBLISHED%2520-%2520April%25202020.csv
2020-05,63039862.43,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/ac12d929-7451-4930-a390-1777b6f67187/PUBLISHED%2520-%2520May%25202020.csv
2020-06,63847897.23,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/1d83f3da-cd66-460b-9193-3b88c445f17b/PUBLISHED%2520-%2520June%25202020.csv
2020-07,69724191.65,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/5e411aa7-f1ee-4916-ab01-f0480d0335fa/PUBLISHED%2520-%2520July%25202020.csv
2020-08,58746725.77,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/9af79347-8f62-41cb-adde-9e96285b84a9/Copy%2520of%2520PUBLISHED%2520-%2520August%25202020.csv
2020-09,78451974.87,https://datamillnorth.org/download/sheffieldcitycouncil-spend-over-f250/fb336579-cebd-44ae-bde4-6516b2c9b271/Copy%2520of%2520PUBLISHED%2520-%2520September%25202020.csv
