ELDER HOMES BINGLEY LLP	12547.76	1689
EVENTS & ATTRACTIONS LTD [GROUPED]	10150	1781
EXCEL FOSTERING	79480.63	1795
ELYGRA	14283	1711
EXPERIAN DATA QUALITY	36516.05	1804
EA GROUP UK LTD	5596.5	1624
ESCAPE FITNESS LTD	72195.35	1756
ELM LODGE RESIDENTIAL CARE HOME	220922.03	1706
ESH CONSTRUCTION LTD	1405422.15	1759
EQUIPMENT FOR THE PHYSICALLY CHALLENGED	1005	1751
EARLY YEARS RESOURCES	516.67	1631
ELIZABETH HOUSE	832	1700
ECF GENERAL PARTNER LTD	60093	1653
EBSFORD ENVIRONMENTAL	1500	1651
ELISIAN LTD [GROUPED]	21852	1697
ENVITIA LTD	2202	1747
EIB GROUP (EVENT INFRASTRUCTURE & BRANDING LTD)	2203	1687
ESKDALE TRAINING	2900	1761
EMMA HOPPER	12739.12	1719
ENGLEBERT STRAUSS LTD	1215.86	1738
ECON ENGINEERING LTD	559631.23	1655
EDUCATION WORKS LTD	2271.48	1675
EMENEX	6835	1717
ELIZABETH COURT SURGERY	10138	1699
ENERGY AUDIT CO LTD	5700	1730
E RAYNER & SON	1492.5	1622
EM-B SOLUTIONS	24977.92	1712
EDDISONS COMMERCIAL LTD T/A REMOTE ZONE	4680	1660
EMBLEM PRINT PRODUCTS LTD [GROUPED]	645.36	1715
ENER-G COMBINED POWER LTD [GROUPED]	35077.81	1728
ELECTRICAL WHOLESALE (HUDDERSFIELD)	18394.32	1694
ENABLING TECHNOLOGY LTD	4666.95	1725
EARLYBIRDS DAYCARE LTD	92263.56	1632
EASTMOOR HEALTH CENTRE	8992	1642
EUROSIGNS (UK) LTD	1145	1773
EASYFAIRS UK LTD	4915	1648
EUROVIA INFRASTRUCTURE LTD	3975.11	1774
ENERGY SAVING TRUST	1995	1732
EXCEL CHILDCARE C.I.C. T/A HORBURY DAY NURSERY	90479.71	1793
ERM LTD	14940	1755
EARLY BIRDS DAYCARE	62969.28	1628
EBUYER UK LTD	91322.27	1652
EZYTRAC PROPERTY MANAGEMENT	2520	1812
ENVIRONMENTAL ABSORBENTS	4788	1744
EDDY LEISURE	1800	1662
EVOLUTION PSYCHOLOGY LTD [GROUPED]	6400	1790
EXEMPLAR HEALTH CARE LIMITED T/A DEARNEVALE BARNSLEY	311270.56	1799
EVERSHEDS LLP	5000	1786
ENTERPRISE SECURITY DISTRIBUTION YORKSHIRE LTD	699.9	1740
ELLIOTT GROUP LTD	8006.57	1704
EDUPLY LTD	1575	1678
ENERGY ASSETS LTD [GROUPED]	4730.72	1729
EVAC+CHAIR INTERNATIONAL LTD	18960	1777
EVENTS & ATTRACTIONS	3600	1780
EDSPACE LTD	26490	1672
ENCYCLOPAEDIA BRITANNICA UK LTD	21314	1726
EASTMOOR DRAGONS ARLFC	500	1641
EVERGREEN HOUSE	1000	1783
EAST RIDING OF YORKSHIRE COUNCIL	6116.35	1637
ELITE TRAINING SYSTEMS YORKSHIRE	167028.69	1698
EDGE HILL UNIVERSITY	6907	1669
EQUITA LTD	623.97	1753
ESPA LTD	1128749.75	1764
EDDISONS RESIDENTIAL	20529.42	1661
EQUINE SUPPORT LTD	9912	1748
Enitial Projects Ltd	896.83	1813
EXPLORE YOUR SENSES	628.95	1806
EVENTS OF EXCELLENCE LTD	11644.7	1782
EAST RIDING COUNTY COUNCIL	1923	1636
ENVIRONMENT AGENCY	20560.65	1743
E & R MOFFAT LTD [GROUPED]	2324	1618
EASTWOOD GRANGE PRIORY	59680.01	1646
EBF SMART INPRINT	4179.5	1650
ESH CONSTRUCTION	21733.43	1758
EASTMOOR COMMUNITY GARDEN	573.75	1639
EFFECTIVE COMMUNICATION SOLUTIONS LTD T/A ECS TELECOMS	16976.37	1682
EARLY EDUCATION	3199.95	1629
EDUCATION EXPRESS LTD	5202.4	1673
EXETER A LEARNING COMMUNITY	570	1802
ESSEX COUNTY COUNCIL	2459.83	1766
EX OR LTD	20542.9	1791
EAST CAMBRIDGESHIRE DISTRICT COUNCIL	1139	1633
EMAP LTD	2520	1713
EARLS LODGE	716536	1626
EASYJET	2400.68	1649
EQUINOX DESIGN LTD [GROUPED]	9830	1749
ELLIECO LTD	3400	1703
EVOLUTION LENDING	6818.4	1788
ENGAGING EDUCATION	6610	1733
EASTMOOR COMMUNITY PROJECT LTD	85127.6	1640
E HEPPENSTALL & SON	155908.23	1621
EMQC LTD	3180	1721
ENGIE SERVICES LTD [GROUPED]	23519849.61	1736
ENITIAL PROJECTS LTD	6190.92	1739
ECLIPSE SOLAR UK LTD	20000	1654
ESE LTD	2029	1757
EDDISONS	20602.09	1659
EXPRESS GAS LTD	2177.43	1808
EVANS HALSHAW	719.15	1778
EFFECTIVE SECURITY SERVICES LIMITED T/A PROFESSIONAL SECURITY	3507.75	1683
EMMA TAYLOR PRESENTS	500	1720
ENGIE REGENERATION LTD	377890.85	1734
EDEN PLACE RESIDENTIAL HOME	583899.57	1664
ELDER HOMES LEEDS LLP	469925.4	1690
ESSENTIAL HEALTHCARE SOLUTIONS (UK) LTD	9580	1765
ELLAND HOUSE SCHOOL	1000	1702
ELDERCARE (HALIFAX) LTD [GROUPED]	16385.71	1691
EASY-GATE LTD [GROUPED]	2150	1647
EDF ENERGY	2048.11	1668
