FOSTER CARER TRAINING	4836	1978
FACULTATIEVE TECHNOLOGIES LTD [GROUPED]	84911.89	1828
FIRST STEPS NURSERY	163460.08	1916
FOURSYS LTD	183426.41	1994
FAIRWAY PRODUCTS	5717.78	1835
FEATHERSTONE ROVERS FOUNDATION	28931	1868
FEATHERSTONE GYMNASTICS CLUB	500	1865
FIRST UTILITY LTD [GROUPED]	858.69	1918
FRYSTON MINERS WELFARE SCHEME	1000	2047
FIRST STEPS DAY NURSERY	769830.7	1915
FOUR CARE PLUS LTD	2376599.81	1991
FREESTON ACADEMY	93045.45	2013
FUTURES FOR CHILDREN	13352.5	2074
FIRSTEYE INSTALLATIONS LTD	4790	1920
FRIENDS OF KING GEORGE´S FIELD	500	2035
FOSTER TALK LTD [GROUPED]	7927.75	1980
FUTURATE SOFTWARE SERVICE LTD	675	2067
FLEET FACTORS LTD	11802.54	1939
FIRST AID WAREHOUSE	657.6	1906
FEEDBACK MARKET RESEARCH	7000	1876
FGS TELECOMS LTD	2494	1884
FRIENDS OF BETTY EASTWOOD PARK	500	2028
FIELD VIEW CARE HOME	23795.11	1893
FEATHERSTONE HOTEL	9180	1866
FRESCRETE LTD	740	2018
FIRST CHOICE RECRUITMENT	8092.4	1908
FLOYDCONSULT	3450	1950
FEATHERSTONE YOUTH & COMMUNITY PARTNERSHIP	4685.62	1873
FIVE TOWNS MEDIA (YORKSHIRE)	1520	1935
FRANK KEY TOOL HIRE LTD [GROUPED]	529.48	2002
FARFIELD COURT	500	1846
FAUN ZOELLER (UK) LTD	6270.69	1854
FLEETWOOD HIGH SCHOOL	2000	1942
FLEETCLEAN LTD	10865.15	1941
FORCE SHIELD SECURITY FACILITIES MANAGEMENT LTD	62094.85	1960
FRONTLINE DATA LTD [GROUPED]	28305	2046
FAWNS RECREATIONAL SERVICES LTD	21541.84	1856
FREALEX FX LTD [GROUPED]	34810.35	2006
FISHERGATE PRIMARY SCHOOL	3000	1923
FIBRENET OFFICE SOLUTIONS LTD [GROUPED]	2444	1890
FLAGPOLE EXPRESS LTD	1704.34	1937
FREEDOM OF SPEECH LTD	1170	2010
FITZWILLIAM PRIMARY SCHOOL	17508.94	1932
FIRST ON SCENE TRAINING LTD	1095	1913
FITECH UK LTD [GROUPED]	1725	1926
FHC EXPERTS FOR LAW & MEDIATION	1512	1885
FIELD ARCHAEOLOGY SPECIALISTS LTD [GROUPED]	3500	1892
FLEXIT FF&E SOLUTIONS LTD	51570.96	1946
F L DUNKLEY CASTLEFORD LTD	20877.55	1821
FRENZY CREATIVE	791.34	2017
FRIENDS OF PEASE PARK	500	2037
FOSTERING SOLUTIONS LTD	1136397.92	1983
THE FURNISHING SERVICE ENGLAND	77464.58	5062
FLOORSCAN ACOUSTICS LTD	7100	1949
FAMILY FOSTERCARE YORKSHIRE	3207.6	1843
FUCHS LUBRICANTS UK PLC	104479.84	2052
