LA INTERNATIONAL	144869.09	1049
LA INTERNATIONAL COMPUTER CONSULTANTS LTD	236029.01	1050
LAMBERT SMITH HAMPTON GROUP LTD	1000000	1051
LAMBETH COUNCIL	81701.71	1052
LANARKSHIRE VALUATION JOINT BOARD	1371799.13	1053
LANCASTER CITY COUNCIL	372248.2	1054
LANCASTER UNIVERSITY	123367	1055
LANGTREE	35000	1056
LAUNCHPAD RECRUITS LTD	30000	1057
LAW COMMISSION	1077250	1058
LCP CONSULTING LTD	27500	1059
LEADERS QUEST	42984	1060
LEATHWAITE HUMAN CAPITAL LTD	100000	1061
LEEDS CITY COUNCIL	2466072	1062
LEGAL AND GENERAL ASSURANCE SOCIETY	592884	1063
LEICESTER CITY COUNCIL	2556640.78	1064
LEICESTERSHIRE COUNTY COUNCIL	538737	1065
LEICESTERSHIRE DISTRICT COUNCIL	105936.75	1066
LEITHS AT THE CENTRE	149186.25	1067
LEK CONSULTING LLP	48240	1068
LENSBURY LTD	30105.31	1069
LEVEL 3	4999880.43	1070
LEWES DISTRICT COUNCIL	456174.75	1071
LEXIS NEXIS BUTTERWORTHS	4466274.66	1072
LEXISNEXIS	80965.06	1073
LGBT CONSORTIUM	200000	1074
LGCOMMS 2018 LTD	27650	1075
LIBERATA UK LTD	296892	1076
LICHFIELD DISTRICT COUNCIL	207844.4	1077
LIDA Ltd	34500	1078
LIEUTENANCY OF TYNE AND WEAR	211166.25	1079
LINCOLN CITY COUNCIL	287483.18	1080
LINCOLNSHIRE COUNTY COUNCIL	685271	1081
LINKEDIN IRELAND	258129.5	1082
LINKLATERS LLP	49696	1083
LIVE GROUP LTD	30541	1084
LIVERPOOL CITY COUNC	345057.5	1085
LIVERPOOL CITY COUNCIL	2949162.28	1086
LIVERPOOL JOHN MOORES UNIVERSITY	49950	1087
LIVITY	65484	1088
LOCAL DEMOCRACY & BOUNDARY COMMISSION FOR WALES	957825	1089
LOCAL GOVERNMENT ASSOCIATION	1683007.99	1090
LOCAL PARTNERSHIPS LLP	114255	1091
LOCALGIVING.COM	631848	1092
LOCALITY	23294685.27	1093
LOGICA UK LTD	71089.34	1094
LOGICALIS UK LTD	30226.8	1095
LONDON & PARTNERS LTD	438000	1096
LONDON BOROUGH OF BARKING & DAGENHAM	1009905.05	1097
LONDON BOROUGH OF BARNET	1968728.41	1098
LONDON BOROUGH OF BEXLEY	601135.25	1099
LONDON BOROUGH OF BRENT	1570697.07	1100
LONDON BOROUGH OF BROMLEY	877555.11	1101
LONDON BOROUGH OF CAMDEN	3446753.51	1102
LONDON BOROUGH OF CROYDON	1199664.7	1103
LONDON BOROUGH OF EALING	659969.85	1104
LONDON BOROUGH OF ENFIELD	524364.64	1105
LONDON BOROUGH OF GREENWICH	725708.58	1106
LONDON BOROUGH OF HACKNEY	870635.31	1107
LONDON BOROUGH OF HAMMERSMITH & FULHAM	518757.08	1108
LONDON BOROUGH OF HARINGEY	1364414.35	1109
LONDON BOROUGH OF HARROW	1304848.28	1110
LONDON BOROUGH OF HAVERING	319350.26	1111
LONDON BOROUGH OF HILLINGDON	644341.28	1112
LONDON BOROUGH OF HOUNSLOW	954329.86	1113
LONDON BOROUGH OF ISLINGTON	662151.79	1114
LONDON BOROUGH OF LAMBETH	3052424.32	1115
LONDON BOROUGH OF LEWISHAM	1464934.06	1116
LONDON BOROUGH OF MERTON	1327408.15	1117
LONDON BOROUGH OF NEWHAM	763223.04	1118
LONDON BOROUGH OF REDBRIDGE	533302.46	1119
LONDON BOROUGH OF RICHMOND UPON THAMES	457647.39	1120
LONDON BOROUGH OF SOUTHWARK	869746.27	1121
LONDON BOROUGH OF SUTTON	844315.88	1122
LONDON BOROUGH OF WALTHAM FOREST	2275812.04	1123
LONDON BOROUGH OF WANDSWORTH	876398.14	1124
LONDON BOROUGH OF WESTMINSTER	1017217.98	1125
LONDON DEVELOPMENT AGENCY	195000	1126
LONDON FIRE EMERGENCY PLANNING BODY	606000	1127
LONDONMET ENTERPRISES LTD	30985.85	1128
LONDONS AIR AMBULANCE	1000000	1129
LORD LIEUTENANT OF WEST YORKSHIRE	704289	1130
LOTHIAN VALUATION JOINT BOARD	2482753.17	1131
LSH CLIENT PROPERTY MANAGEMENT A/C LONDON	500000	1132
LUCY AIR AMBULANCE FOR CHILDREN	1101270.3	1133
LUTON BOROUGH COUNCIL	1414250.09	1134
LUTON CULTURE	353867	1135
Leaders' Quest	27000	1136
Leeds Asylum Seekers Support Network	145605	1137
Legal and General Assurance Society	574349	1138
Logica CMG UK Ltd	31987.99	1139
London Borough of Lambeth - Cashiers	294537	1140
London Borough of Tower Hamlets [GROUPED]	12826907.62	1141
London Councils	2361750.38	1142
Lozells Methodist Church	58928.1	1143
THE LEAFLET COMPANY LTD	848093.03	1803
THE LIGHT MACHINE	52823.73	1804
THE LINCOLNSHIRE & RUTLAND EBP	3119061.47	1805
THE LINCOLNSHIRE & RUTLAND EBP -Education Business Partnership	481684	1806
THE LONDON COMMUNITY FOUNDATION	800000	1807
THE LONDON ORGANISING COMMITTEE OF THE OLYMPIC GAMES & PARALYMPIC GAMES LTD	238480	1808
THE LONDON SCHOOL OF ECONOMICS & POLITICAL SCIENCE LSE	30000	1809
The Leaflet Company	28999.14	1892
The Listening Company Ltd [GROUPED]	952696.32	1893
