"CONSORTIUM LESBIAN, GAY, BISEXUAL & TRANSGENDERED VOLUNTARY AND COMMUNITY ORGANISATIONS"	31518	2
"Cheshire, Halton and Warrington Race and Equality Centre"	137480	3
"Cushman & Wakefield LLP Client Account re J.P, Morgan Europe"	387838.67	4
CABINET OFFICE	57052376.88	320
CABINET OFFICE VOTES	5252166.44	321
CABINET OFFICE VOTES CASH ACCO	7442130.39	322
CABINET OFFICE VOTES CASH ACCOMMODATION	167724.27	323
CABLE & WIRELESS	81657.05	324
CABLE & WIRELESS PLC	2144093.18	325
CACI LTD	57477.11	326
CADENCE INNOVA	419460.78	327
CADENCE PARTNERSHIP LLP	170868.13	328
CAERPHILLY COUNTY BOROUGH COUNCIL	324348.16	329
CALDER CONFERENCES	130490.69	330
CALDER WORLD OF TRAVEL	4039880.15	331
CALDERDALE METROPOLITAN BOROUGH COUNCIL	533518.61	332
CAMBRIDGE CITY COUNCIL	426650.47	333
CAMBRIDGE CONSULTANTS LTD	5792347.46	334
CAMBRIDGESHIRE COUNTY COUNCIL	1219872	335
CAMDEN BUSINESS RATE SECTION	1506071	336
CAMERA EYE LTD	36630	337
CANADA LIFE LTD	28291.21	338
CANARY WHARF MANAGEMENT LTD [GROUPED]	934648	339
CANARY WHARFE MANAGEMENT LTD	641701.20	340
CANNOCK CHASE DISTRICT COUNCIL	69639.75	341
CANON (UK) LTD	1532844.73	342
CANON UK LTD	711293.23	343
CANONICAL GROUP LTD	29127	344
CANTERBURY CITY COUNCIL	536892.94	345
CANTOR & BALL LTD	206600	346
CAP MOTOR RESEARCH LTD	56943.29	347
CAP Motor Research Ltd	70096.90	348
CAPACITY BUILDERS UK LTD	27755000	349
CAPGEMINI UK PLC	5501383.92	350
CARAT DENTSU AEGIS UK LTD [GROUPED]	5337873.94	351
CARAT TUNISIE	374002.97	352
CARBON LEADERSHIP	55000	353
CARDIFF CITY COUNCIL	726350.54	354
CARDIFF COUNTY COUNCIL	699548.51	355
CARILLION AMBS LTD	118695.65	356
CARILLION PLC	39833.50	357
CARLEY CONSULT LTD	29762.50	358
CARLISLE CITY COUNCIL	208628.92	359
CARLSON WAGONLIT TRAVEL	59399.20	360
CARMARTHENSHIRE COUNTY COUNCIL	412794.95	361
CARRENZA LTD	4553403.08	362
CASQOL Ltd	100056.54	363
CASTLE POINT BOROUGH COUNCIL	95057	364
CATCH22 CHARITY LTD	6222141.36	365
CAUTION YOUR BLAST LTD	145883.29	366
CB RICHARD ELLIS LTD	14232971.28	367
