Loreto High School	4222.25	6430
Lion Containers Ltd.	1530	6321
LABOSPORT	2200	6021
Leisuretec (UK) Ltd	840	6205
Leaf Coppin	595	6172
Liquid Personnel Ltd	2770730	6324
The Loop t/a Gamma Telecom Ltd	606246.51	11093
Landmark Information Group Ltd	3219.22	6121
Living with a Disability	543.75	6359
Loughborough University	2163.8	6435
Ladybarn Community Centre	178546.99	6080
Language Line Ltd	83599.24	6135
Looking Local Ltd [GROUPED]	2097	6418
Lance Mason Ltd	2500	6113
Little Petals Day Nursery	3600	6341
Lester Aldridge LLP	8066238.52	6226
Lopian Wagner Solictors	2126.06	6424
LK Pollution Response Ltd	142017.14	6059
Lancaster Maloney Ltd	415441.64	6110
London Borough of Bromley	34660.27	6397
Lighting Reality Ltd	590	6284
Liverpool Lantern Co Ltd	800	6350
THE LUCY FAITHFULL FOUNDATION	610.8	10682
Ludus Leisure Ltd	13737.25	6454
LRPR Ltd	9689	6071
Lancashire Mortgage Corporation	808773.2	6109
Lunch Club	6777.6	6456
Living Medicine	1525	6356
Little Cedars	7629.3	6337
Local Government Information Unit	121586.3	6373
LS-Live Ltd [GROUPED]	5570	6072
Lubbe & Sons (Bulbs) Ltd	1370	6449
Lynda Cassidy & Ryan Combs	903.04	6466
Lancashire County Council	969867.82	6103
L McLachlan Ferns	12595	6019
Lindsay Cunningham Ltd [GROUPED]	2341.52	6299
LG Yorkshire and Humber	30000	6043
LANSDOWNE HOTEL	1500	6028
The Louise Da-Cocodia	1786.62	11095
Lazy Lizards	798	6167
Little Superstars Sports Club	2325	6343
Lee Speakman	690	6183
Logicalis UK Ltd	167878.92	6387
Lorensbergs Ltd	126611.74	6428
Lille Metropole Communaute Urbaine	2737.95	6287
Laing O'Rourke Construction Ltd	283129877.66	6092
LIFESTYLE LEISURE PROD	989.95	6051
Legal Service Translation &	2307.5	6197
Law Room Solicitors	10014.56	6161
The Lesbian & Gay Foundation	2777308.5	11090
Levvel Consulting Ltd [GROUPED]	2400	6247
Landesk International	42038	6117
The Landscape Centre	4750	11080
Legend Club Management System (UK)	5281.5	6198
Low Meadows Property Management Ltd	800	6443
Langren Ltd	1566	6133
Lynda Couch MRPhamS	1150	6467
Liberator Ltd	10691.67	6263
London Borough of Camden	15214	6398
Lightech Sound & Light Ltd	6450	6281
Laurus Development	3650	6153
Logic SHE Solutions Ltd	8000.55	6386
Leuchtturm	604.8	6228
Local Government Employers	11233.24	6372
Leslie Charles Solicitors	8250	6222
Liverpool Lantern Company	1500	6351
Leech & Co	5250	6184
Luczak Associates	10375	6452
LINKEDIN-287	1014	6053
Longford Park School	15823.18	6410
Lemon Zest Creative Ltd	5640	6210
Land Data (Community Interest)	885	6115
Leathes Prior Solicitors	600	6181
Lisclare	169938.18	6330
LOCKSTITCH LTD [GROUPED]	1391.96	6065
Liberty  Services	33282.5	6264
Lawson Taylor Solicitors	4112	6165
Leyland Kirby Pollution Resp Ltd	18760	6257
Lighting Motions	3288	6283
Levys Solicitors	4500	6248
Lyons Davidson Solicitors	11500	6471
London Borough of Tower Hamlets	3590	6403
Lemon Tree Pre-School	6334.72	6208
Laura H Drane Associates	870	6150
LCL Solicitors	9746	6034
Lovi	747.94	6442
Lion Trackhire	8300	6322
Lesbian Community Project	72240	6221
Le Mange Tout	9289.2	6170
Loop Publishing Ltd	2500	6421
Lsect Ltd	1680	6448
Leander Architectural	2643	6174
Ladywood School	37734.82	6086
LMS Property Management	645	6064
Laundry FM	4656	6147
Liverpool Victoria	2853.79	6354
Lantern Band	900	6136
Lizuka Software Technologies Ltd	3500	6361
The Language Machine Ltd	1945	11081
Linnitts Solictors	6800	6316
Lift Able Ltd	155564.69	6277
LIEFMAN ROSE	13526	6050
Lingua Franca World  Community	500	6302
Lawrence Graham LLP	500	6162
L.M.J.Windows Ltd	6200	6020
LANES LANDSCAPES	688.19	6027
LH Alliances Ltd.	799.4	6049
Line Up Solutions	10450	6300
Link Mediation Services	11000	6307
Laura Coleman Flowers Ltd	625	6149
Lester Aldridge	5910.67	6225
London Borough of Enfield	22826.1	6399
The Lancashire Wildlife Trust	17511	11078
Lloyds Pharmacy	21271.23	6365
Last Man Stands Ltd (North West)	2681.15	6141
Learning Pool Ltd [GROUPED]	34362.75	6178
Latitude Mapping Ltd [GROUPED]	1141.59	6144
Leechs Funeral Services Ltd	7287.46	6185
Lexis Nexis Uk	399209.34	6254
Local Data Company	102176.75	6370
Lakbinder Singh	500	6093
Levenshulme Community Centre	1400	6235
Lanes Group Plc	60259.93	6131
Landscape Supply Company	129580.11	6126
Lancashire Cricket Board	238324.6	6105
Lyndon Scaffolding Plc	5490	6468
LEON'S FABRIC SUPE	974.6	6040
Lanes Construction Co (Manchester)	2000	6130
Leigh Animal Sanctuary	4810	6201
Lbs Horticulture Ltd	1372	6168
Lupton Fawcett	8500	6458
Leica Geosystems Ltd	2015.5	6199
London Borough Of Newham	650	6395
Leigh Day Solicitors	24497.5	6202
Levenshulme High School For Girls	2210.9	6239
Loreto College	1254360.68	6429
The Lowry Hotel	156505.82	11098
Life Environmental Services	72795	6272
Lighthouse Childcare Centre	18687	6282
Lincoln House Chambers	14500	6290
LAC ltd	525	6022
Liquidlogic Ltd	910201.8	6325
Landmark Chambers	494408.39	6120
The Lord Group Ltd	173299.95	11094
Loosemoores Solicitors	4150	6422
Lancashire Hussars	870	6107
Large Publishing Ltd	2160	6140
Lancaster University	26500	6111
Lbs Horticulture Worldwide Ltd	14808	6169
LAVAT Consulting Ltd	1005	6030
LUMINATI  WAYCON LTD	3435.62	6074
Lymm Angling Club	2202	6465
London Calling Arts Ltd	4450	6405
Lafone Communications Ltd.	22349.5	6089
Lloyds Solicitors	6750	6366
Local Government Association	1208091.68	6371
LAW Absolute	590569.23	6031
Longsight (Aisha) Nursery	89232.25	6412
LAW SOCIETY FINANC	2769.29	6032
Liddle Hackney Carriage	18630	6268
London Borough Of Sutton	27000	6396
LLaborate Ltd [GROUPED]	5948.8	6061
Leafield Environmental	1560	6173
Leo Abse & Cohen Solicitors	7000	6216
Longden & Cook Commercial	1222.5	6408
Love Withington Baths	107189.64	6439
Lombard North Central Plc	39391.95	6392
LECS UK Ltd [GROUPED]	595	6037
London Advice Services Alliance	4950	6393
Lion Containers Ltd [GROUPED]	7990	6320
Liquidthinker Ltd [GROUPED]	18301.5	6326
LINKEDIN-2870986173	1668	6054
Lancashire Conservation Studios	2277.1	6102
Lewis Live Ltd	74185.04	6250
Levenes Solicitors	8681	6229
Luton Borough Council	13138	6463
Linpac Environmental	44960	6317
LGC Ltd [GROUPED]	840	6047
Leela Barham Economic Consulting Ltd	5000	6190
Longden And Cook Real Estate Ltd	750	6409
Local Partnerships LLP	223684.05	6374
Lan Bridge Communications Ltd	1490.3	6098
London Councils	5792.5	6406
Ley Community Drug Services	3804.4	6256
Lisa Taylor Designs Ltd	1466.67	6327
