2Engage Performing Arts Company	2000	62
247 Professional Health	1000973.58	58
2468 Ltd	540.49	57
21CC Group Ltd	67420	52
2ZY Ltd [GROUPED]	4571	63
2040 Training	600	50
2A Publishing Ltd	2290	61
2e2 Ltd	138520.58	64
2/230th Johnston Hewlett Scouts	7000	47
239th Manchester St Andrew's	1500	54
24 Design	20223	55
2nd Northenden Brownie Unit	1070	65
2040 Training Ltd	2400	51
2-3 Grays Inn Square Chambers	23057	45
2 To Tango Ltd	669.84	44
2/230th Manchester Scout Group	1380	48
2/230 Manchester Scout Group	2346.97	46
247.TV Ltd	6500	59
2/289th Manchester Scout Group	3268.88	49
220 Soft Ltd	4500	53
24:7 Theatre Festival	75500	60
24-7 Drama	710	56
