A & B ENGINEERING (ELEC SERVICES DI	105504.15	22
A A BUTLER & CO (WREXHAM)  LTD t/a	4945.50	23
A AND A SEWING MACHINES	780	24
A AND J BIG TOPS LTD	25200	25
A KEARNS CONTRACTORS	84430	26
A LEVEL ACCESS (ORMSKIRK) LTD	4280	27
A1 CHEMICAL WASTE MANAGEMENT LIMITE	2895	28
AARON GRANGE NURSING HOME	115487.07	29
AB Screenprint Ltd	960	30
ABBENDON NURSING HOME	6493.32	31
ABBEY CARE	64870.80	32
ABBEY LAWNS NURSING HOME	1226034.83	33
ABBEYDALE NURSING HOME	465276.45	34
ABBOTT	33537.50	35
ABC TEACHERS LTD [GROUPED]	3984	36
ABC Teachers Ltd [GROUPED]	697.20	37
ABC WOOLTON DAY NURSERY	86196.68	38
ABERCROMBY NURSERY SCHOOL	88842.40	39
ABODE CARE HOMES	8148.85	40
AC TOURS LTD [GROUPED]	16000	41
ACADEMY CONSTRUCTION	10341.12	42
ACADEMY INTERNATIONAL	2450	43
ACCESS COMMUNITY SERVICES	83582.66	44
ACCOMPLISH GROUP LTD	4491830.92	45
ACCURATE WEIGHT CO LTD	549.20	46
ACME SEALS LTD	887.45	47
ACORN CARE & EDUCATION LTD	22753.36	48
ACORN SCAFFOLDING (YORKSHIRE) LTD	4995	49
ACT NOW TRAINING LTD	1995	50
ACTION ON ADDICTION	129600	51
ACTION ON HEARING LOSS	4279.95	52
ACTION PARTNERSHIP LTD	1346873.62	53
ACTIVATE ARTS LTD	87722.88	54
ACTIVE 8 SUPPORT SERVICES	1023271.03	55
ACTIVE TT SCHOOLING LTD	58633.90	56
ADAM NICHOLLS LIGHTING	3750	57
ADAPT OUTDOORS . COM	7298.80	58
ADAPT UK TRAINING	5778	59
ADASS - DIRECTORS OF ADULT SOCIAL	2015	60
ADD LOOP CUTTING SERVICES	1216.56	61
ADDACTION	1425514.68	62
ADEX CARE LTD	85465.90	63
ADHD FOUNDATION	76529.05	64
ADHS Foundation	2000	65
ADI UK LTD [GROUPED]	3950	66
ADL LIVERPOOL LTD	1887295.43	67
ADLIB AUDIO LTD [GROUPED]	22560.75	68
ADMEDIA LTD [GROUPED]	1850	69
ADOPTION MATTERS NORTHWEST	407317.73	70
ADVANCE IT SOLUTIONS LTD	2034.45	71
ADVANCED BUSINESS MACHINES	5500	72
ADVANCED BUSINESS SOFTWARE AND SOLU	133518.51	73
ADVANCED CHILD CARE ASSESSEMENTS LT	4059.90	74
ADVANCED DEMAND SIDE MANAGEMENT LTD	3710	75
ADVENTURE UNDER SAIL	9525	76
ADVINIA CARE HOMES	4819989.35	77
AECOM INFRASTRUCTURE	5632.31	78
AECOM LTD	1285317.26	79
AETERNUM INNOVATIONS LTD [GROUPED]	1500	80
AF&V Launchpad Ltd [GROUPED]	680	81
AFFINITY SUPPORTING PEOPLE LTD	30904.36	82
AFRICA OYE LTD	30360	83
AFRO CARIBBEAN & FRIENDS LUNCH CLUB	6000	84
AFTER ADOPTION	9757.41	85
AGE CONCERN LIVERPOOL & SEFTON	497889.44	86
AGE CONCERN LIVERPOOL (ST MICHAELS)	1116453.77	87
AGENT ACADEMY CIC	5520	88
AGENT MARKETING LTD [GROUPED]	39731.87	89
AINSWORTH AND WELLS LTD [GROUPED]	77807.64	90
AINTREE DAY NURSERY & KIDS CLUB	98151.42	91
AINTREE HOSPITALS N H S TRUST	52749.50	92
AIRBORN FLYING COMMUNITY INTEREST	2535	93
AIRWAVE SOLUTIONS LTD	13580.31	94
AJ'S PLAYDAYS	27857.36	95
AKARI CARE LTD - LEEDS	15956.50	96
AL GHAZALI MULTI CULTURAL CENTRE	10000	97
AL TRAVEL	32618.88	98
ALADDINS CAVE ENTERTAINMENTS LTD	960	99
ALBEN LANDSCAPES LTD	4155.50	100
ALDER HEY CHILDRENS CHARITY	2500	101
ALDER HEY CHILDRENS NHS FOUNDATION	1009335.11	102
ALDER SPRING LTD	583.20	103
ALERE TOXICOLOGY PLC	50930	104
ALIGNED ASSETS LTD	7934.19	105
ALIVE NETWORK LTD	1660	106
ALL SAINTS CHILDWALL PLAYGROUP	56902.55	107
ALL SEASONS CONSTRUCTION LTD	246923.11	108
ALLIANCE CARE (DALES HOMES) LTD	16800	109
ALLINGTON HUGHES LAW	1583.50	110
ALLISONS CHEMIST	3183.96	111
ALLPAY.NET LTD	119009.58	112
ALPHA BIOLABORATORIES LTD	45854	113
ALPHA CARS LIVERPOOL LTD	278845.42	114
ALPHABET (GB)LT	948.97	115
ALPHACARE NORTHWEST	45951.10	116
ALPHATEC 2000 LTD	1565	117
ALSOPRINT LTD [GROUPED]	5755	118
ALT BRIDGE SCHOOL	35242.94	119
ALT VALLEY COMMUNITY TRUST	409218.67	120
ALT VALLEY COMMUNITY TRUST LTD	235123.04	121
ALTERNATIVE FUTURES GROUP	2356342.72	122
ALWAYS BE CONTENT	6100	123
AMADUDU (SP)	158740.04	124
AMBITO WALTON CHILDRENS CENTRE	15029.97	125
AMEY LG LTD	684430.20	126
AMEY OW LTD	4967117.99	127
AMHPA NORTH WEST & WALES	800	128
AMION CONSULTING LTD	30340	129
AMORE SOCIAL CARE LTD	170801.29	130
AN COMPUTING LTD	11200	131
ANCHOR CAREHOMES LTD - SAVILE PARK	15876.29	132
ANCHOR CAREHOMES LTD - UPTON GRANGE	23094.76	133
ANCHOR CAREHOMES LTD - WIDNES HALL	67878.03	134
ANCHOR HANOVER GROUP-HEYBERRY HOUSE	7872.43	135
ANCHOR TRUST (SP)	28171.56	136
ANFIELD & NORTH LIVERPOOL ABC	8100	137
ANFIELD CHILDREN'S CENTRE	1820	138
ANFIELD CHILDRENS CENTRE	166881.93	139
ANFIELD CHILDRENS CENTRE NURSERY	268486.46	140
ANFIELD PRE-SCHOOL	9297.90	141
ANFIELD SPORTS & COMMUNITY CENTRE	11166.67	142
ANGEL SPRINGS LTD t/a WATERLOGIC	1309	143
ANIMAL WARDENS	58632.13	144
ANN ARBOR PUBLISHERS LTD	1153	145
ANT CLAUSEN PHOTOGRAPHY	9250	146
ANTALIS LTD	890.10	147
ANTHONY'S TRAVEL	1400	148
ANTON POWERS LTD	1000	149
ANV MEASUREMENT SYSTEMS	932	150
APOLLO CARE LIVERPOOL	17562.02	151
APOLLO CARE SOUTH LIVERPOOL LTD	36757.33	152
APOLLO HOME HEALTHCARE	12341.70	153
APPROACH TRAINING LTD [GROUPED]	1808.10	154
APSE	3744	155
APT.CREATIVE	1680	156
AQUA CONTRACTOR	2250	157
AQUA RUNNING INTERNATIONAL LTD	5804.83	158
AQUAM WATER SERVICES LTD	2000	159
AQUILA	1390	160
ARCARE WEST MIDLANDS LTD	9384	161
ARCH UNDER THE BRIDGE LTD	16980	162
ARCHDIOCESE OF LIVERPOOL	129775.50	163
ARCIFORM LTD [GROUPED]	2683	164
ARENA AND CONVENTION CENTRE LIVERPO	2926181.67	165
ARENA EVENT SERVICES GRP	38091	166
ARENA HOUSING ASSOCIATION LTD (SP)	29840.88	167
ARGYLE CARE GROUP - AUGHTON GRANGE	8206.48	168
ARGYLE SATELLITE CONTRACT SERVICES	215184.25	169
ARIES MARQUEES	2445	170
ARNOLD CLARK FINANCE LTD	20692.39	171
AROMA CARE PEOPLE	160771.10	172
AROMA CARE PEOPLE LTD	20580.12	173
ARRIVA NORTH WEST LTD	8356	174
ART IN LIVERPOOL CIC	5000	175
ARTIS CONSULTING LTD	12924.36	176
ARVAL UK LTD	14587.84	177
ASA (SWIM ENGLAND) AWARDS & ASA	5741.09	178
ASBESTOS CONTROL & TREATMENT LTD	121558	179
ASBESTOS MANAGEMENT UK LTD	1275	180
ASCENTIS	4715	181
ASCERTAIN FORENSICS	47810	182
ASDA STORES LTD - SMITHDOWN ROAD	9348.29	183
ASDA STORES LTD - UTTING AVE - PHAR	2753.09	184
ASH CROFT HOUSE NURSING HOME	33760.76	185
ASHAEVE LTD t/a COLEMAN & LEIGH CHE	3497.70	186
ASHFIELD SOUND & EVENTS SERVICES	570	187
ASK CONSTRUCTION SERVICES LTD	131120	188
ASKEWS AND HOLTS LIBRARY SERVICES L	8900.42	189
ASPIRATIONS CARE LTD	39885.96	190
ASSESS EDUCATION	227282.12	191
ASSIST MANAGED SERVICES LTD	413873.98	192
ASSOCIATED LIVER LAUNDRETTES	850	193
ASSOCIATED NEWSPAPERS LTD	6500	194
ASSOCIATION OF LIVERPOOL ALLOTMENTS	800	195
ASTUTIS LTD	925	196
ASYLUM LINK MERSEYSIDE	7475	197
ATC LIVE LLP	2300	198
ATG ACCESS  LTD	27276.27	199
ATHENA CARE LTD - LIGHTHOUSE LODGE	10980.80	200
ATKINS LTD [GROUPED]	3931	201
ATLANTIC SHOPPING	12165.52	202
ATOMWIDE LTD	1689.61	203
ATS EUROMASTER LTD	3883.33	204
AUCKLAND COLLEGE	353486.23	205
AUDITEL RENTAL & SERVICE LTD	720	206
AUDITWARE SYSTEMS LTD	2250	207
AURA CONSERVATION LTD	81632.07	208
AUTISM ADVENTURES UK TRAINING LTD C	3620	209
AUTISM IN MOTION LIVERPOOL CIC	2320	210
AUTISM INITIATIVES	4887884.93	211
AUTOGATE SYSTEMS	750	212
AUTOMATIC DOOR COMPANY	38307.27	213
AUTUMN LODGE RESIDENTIAL HOME	534614.60	214
AVALON EMI/DE CARE HOME	34320	215
AVALON PROMOTIONS LTD	6833.33	216
AVR TRANSCRIPTION LTD	1624	217
AWARD EDUCATION LTD	25662	218
AWARE PLUS LTD	15930	219
AXIELL ALM LTD	7718.76	220
Acorn Property NW Ltd [GROUPED]	1250	221
Adelaide House Approved Premises	1260	222
Adventure Under Sail	10000	223
Almanac Arts	970	224
Almond Property	550	225
Amazon Management Services	650	226
Ambrose Youth Base	900	227
Aquila Training Services Ltd [GROUPED]	1390	228
Asylum Link Merseyside	5000	229
