B & M Community Services Ltd	46994.20	1072
B & M Stepping Stones	32011.72	1073
B & M Waste Services	19879.46	1074
B & Q 1162	568.97	1075
B & Q Trade Account	695.49	1076
B And M Restaurant Ltd	28250.86	1077
B Da Vera Cruz	727.18	1078
B J Crook And Sons	1000	1079
B Littler & Sons	119802.31	1080
B M Marmion	3976.64	1081
B R Training	760	1082
B&A Properties	6017.12	1083
B&M Stepping Stones Ltd	409724.85	1084
B&Q Direct	1156.40	1085
B-Network Mipim	1408.24	1086
B. A. S. I. C	32385.25	1087
B.A. Tech Ltd	10000	1088
B.Com 121254-E9q2f Novote	753	1089
B.F. Education Services Ltd	60740	1090
B.R.W. Sparrow	675	1091
B.S.K. Landscapes	197235.31	1092
B.T. Business Direct	12787.30	1093
B2B Consultancy And Marketing Limit	10000	1094
B2C Retail Ltd	10000	1095
B4 Box Ltd	214941.84	1096
B4Box	4750	1097
BA Joinery	1100.40	1098
BALFOUR BEATTY [GROUPED]	4457941.76	1099
BBC	10930000	1100
BCL	3251.75	1101
BGC Brokers	506.85	1102
BGC Brokers LP	1994.52	1103
BHA For Equality In Health & Social	270915.90	1104
BOC Ltd	2200.50	1105
BOS Leasing	255.63	1106
BPS Law	2500	1107
BSKYB Ltd	740.16	1108
BT Plc	81830.07	1109
Baaf	40400.86	1110
Baalhari Ltd [GROUPED]	20000	1111
Bab Al Yemen Ltd	10000	1112
Baby Moves Training	13818	1113
Back Care Solutions Ltd	33990.33	1114
Back On Track	20585.20	1115
Backup North West	5199	1116
Bacs Payment Schemes Ltd	25440	1117
Badgemasters Ltd	681.54	1118
Baggage Factory Ltd [GROUPED]	48493	1119
Bagnall Uk Ltd	728627.61	1120
Baileys Body Builders Ltd	2389.02	1121
Baileyteswaine Ltd	74335.34	1122
Bais Malka Ltd	2500	1123
Baker & Co	13195.88	1124
Baker Consultants	19514.46	1125
Bakers Personal Injury Solicitors	4650	1126
Bakers Solicitors	8970.62	1127
