Month (YYYY-MM),Total (Â£),Relevant URLs (space separated)
2016-02,20793820.30,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/853aed80-edfa-4ceb-9931-5870149aeabb/spend-over-500-q4-2015-2016.csv
2016-03,26472923.59,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dfd1b70-2a0e-435f-9fd0-384497e8c03a/spend-over-500-q1-2016-2017.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/853aed80-edfa-4ceb-9931-5870149aeabb/spend-over-500-q4-2015-2016.csv
2016-04,23654019.43,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dfd1b70-2a0e-435f-9fd0-384497e8c03a/spend-over-500-q1-2016-2017.csv
2016-05,21743919.57,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dfd1b70-2a0e-435f-9fd0-384497e8c03a/spend-over-500-q1-2016-2017.csv
2016-06,24337738.32,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dfd1b70-2a0e-435f-9fd0-384497e8c03a/spend-over-500-q1-2016-2017.csv
2016-07,20853312.67,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7aabbebf-f890-44ef-9f78-1567d821c533/spend-over-500-q2-2016-2017.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dfd1b70-2a0e-435f-9fd0-384497e8c03a/spend-over-500-q1-2016-2017.csv
2016-08,20000325.97,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7aabbebf-f890-44ef-9f78-1567d821c533/spend-over-500-q2-2016-2017.csv
2016-09,24099400.00,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7aabbebf-f890-44ef-9f78-1567d821c533/spend-over-500-q2-2016-2017.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/aa31b0b5-d134-4d9d-864c-65df5316dcc1/spend-over-500-q3-2016-2017.csv
2016-10,19666509.81,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/aa31b0b5-d134-4d9d-864c-65df5316dcc1/spend-over-500-q3-2016-2017.csv
2016-11,20326191.81,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/aa31b0b5-d134-4d9d-864c-65df5316dcc1/spend-over-500-q3-2016-2017.csv
2016-12,20466845.24,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/aa31b0b5-d134-4d9d-864c-65df5316dcc1/spend-over-500-q3-2016-2017.csv
2017-01,21358201.83,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/aa31b0b5-d134-4d9d-864c-65df5316dcc1/spend-over-500-q3-2016-2017.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/dff8db57-d5e4-4a4f-9351-774fe5b7b30a/spend-over-500-q4-2016-2017.csv
2017-02,17388718.19,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/dff8db57-d5e4-4a4f-9351-774fe5b7b30a/spend-over-500-q4-2016-2017.csv
2017-03,24775822.09,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/30e18b4e-bd39-42ca-aad3-3464de89d08a/spend%2520over%2520%25C2%25A3500%2520Q1%25202017-2018.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/dff8db57-d5e4-4a4f-9351-774fe5b7b30a/spend-over-500-q4-2016-2017.csv
2017-04,18513190.65,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/30e18b4e-bd39-42ca-aad3-3464de89d08a/spend%2520over%2520%25C2%25A3500%2520Q1%25202017-2018.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/dff8db57-d5e4-4a4f-9351-774fe5b7b30a/spend-over-500-q4-2016-2017.csv
2017-05,20600345.43,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/30e18b4e-bd39-42ca-aad3-3464de89d08a/spend%2520over%2520%25C2%25A3500%2520Q1%25202017-2018.csv
2017-06,23896481.86,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/30e18b4e-bd39-42ca-aad3-3464de89d08a/spend%2520over%2520%25C2%25A3500%2520Q1%25202017-2018.csv
2017-07,25476089.67,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/93e18360-cfed-42e3-9944-107f8bc604b6/Spend%2520Over%2520%25C2%25A3500%2520Q2%25202017-18.csv
2017-08,22394281.69,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/93e18360-cfed-42e3-9944-107f8bc604b6/Spend%2520Over%2520%25C2%25A3500%2520Q2%25202017-18.csv
2017-09,20456985.31,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/93e18360-cfed-42e3-9944-107f8bc604b6/Spend%2520Over%2520%25C2%25A3500%2520Q2%25202017-18.csv
2017-10,24141180.92,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/391c3291-ed2f-4478-b0fc-d07fc16f107f/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202017-18.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/93e18360-cfed-42e3-9944-107f8bc604b6/Spend%2520Over%2520%25C2%25A3500%2520Q2%25202017-18.csv
2017-11,19476996.90,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/391c3291-ed2f-4478-b0fc-d07fc16f107f/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202017-18.csv
2017-12,18666058.04,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/22361d86-f859-457f-b412-511e3b2c44df/Spend%2520over%2520%25C2%25A3500%2520Q4%25202017-18.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/391c3291-ed2f-4478-b0fc-d07fc16f107f/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202017-18.csv
2018-01,22672194.87,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/22361d86-f859-457f-b412-511e3b2c44df/Spend%2520over%2520%25C2%25A3500%2520Q4%25202017-18.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/391c3291-ed2f-4478-b0fc-d07fc16f107f/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202017-18.csv
2018-02,16446930.20,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/22361d86-f859-457f-b412-511e3b2c44df/Spend%2520over%2520%25C2%25A3500%2520Q4%25202017-18.csv
2018-03,22282745.14, https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/22361d86-f859-457f-b412-511e3b2c44df/Spend%2520over%2520%25C2%25A3500%2520Q4%25202017-18.csv
2018-04,23462138.97,
2018-05,22202327.85,
2018-06,24359002.34,
2018-07,20339962.32, https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/f66a7aa4-a52c-47cf-8c32-50e22b050a9f/Spend%2520over%2520%25C2%25A3500%2520Q2%25202018-19.csv
2018-08,21952161.62,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/f66a7aa4-a52c-47cf-8c32-50e22b050a9f/Spend%2520over%2520%25C2%25A3500%2520Q2%25202018-19.csv
2018-09,19203425.26,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/f66a7aa4-a52c-47cf-8c32-50e22b050a9f/Spend%2520over%2520%25C2%25A3500%2520Q2%25202018-19.csv
2018-10,24657951.52,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/0f8ece39-bd38-4a58-8965-8c9874b566e0/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202018-19.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/f66a7aa4-a52c-47cf-8c32-50e22b050a9f/Spend%2520over%2520%25C2%25A3500%2520Q2%25202018-19.csv
2018-11,23357092.88,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/0f8ece39-bd38-4a58-8965-8c9874b566e0/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202018-19.csv
2018-12,22412293.70,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/0f8ece39-bd38-4a58-8965-8c9874b566e0/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202018-19.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dc75d92-7a49-4e8e-a74d-daa3b5b88091/Spend%2520Over%2520%25C2%25A3500%2520Q4%25202018-19.csv
2019-01,24958144.75,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/0f8ece39-bd38-4a58-8965-8c9874b566e0/Spend%2520Over%2520%25C2%25A3500%2520Q3%25202018-19.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dc75d92-7a49-4e8e-a74d-daa3b5b88091/Spend%2520Over%2520%25C2%25A3500%2520Q4%25202018-19.csv
2019-02,19730098.11,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dc75d92-7a49-4e8e-a74d-daa3b5b88091/Spend%2520Over%2520%25C2%25A3500%2520Q4%25202018-19.csv
2019-03,26423337.37,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/15565fd8-6083-4da9-b5cd-3ae4bb7de9bc/Supplier%2520Spend%2520201920%2520Q1.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dc75d92-7a49-4e8e-a74d-daa3b5b88091/Spend%2520Over%2520%25C2%25A3500%2520Q4%25202018-19.csv
2019-04,22359234.48,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/15565fd8-6083-4da9-b5cd-3ae4bb7de9bc/Supplier%2520Spend%2520201920%2520Q1.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/7dc75d92-7a49-4e8e-a74d-daa3b5b88091/Spend%2520Over%2520%25C2%25A3500%2520Q4%25202018-19.csv
2019-05,24040814.78,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/15565fd8-6083-4da9-b5cd-3ae4bb7de9bc/Supplier%2520Spend%2520201920%2520Q1.csv
2019-06,37411535.15,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/15565fd8-6083-4da9-b5cd-3ae4bb7de9bc/Supplier%2520Spend%2520201920%2520Q1.csv
2019-07,22743052.37,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/c3006cec-9fdb-4252-8fe0-5f182a08b601/Supplier%2520Spend%2520201920%2520Q2.csv
2019-08,29907026.06,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/c3006cec-9fdb-4252-8fe0-5f182a08b601/Supplier%2520Spend%2520201920%2520Q2.csv
2019-09,29726079.05,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/c3006cec-9fdb-4252-8fe0-5f182a08b601/Supplier%2520Spend%2520201920%2520Q2.csv
2019-10,32338119.11,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/3a27cc17-7d79-4ae5-ac78-44404a375116/Supplier%2520Spend%2520201920%2520Q3.csv
2019-11,26107636.26,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/3a27cc17-7d79-4ae5-ac78-44404a375116/Supplier%2520Spend%2520201920%2520Q3.csv
2019-12,30061705.62,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/3a27cc17-7d79-4ae5-ac78-44404a375116/Supplier%2520Spend%2520201920%2520Q3.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/a59f13cc-2ac2-4983-8323-2bb74500ae73/Supplier%2520Spend%2520201920%2520Q4.csv
2020-01,24112306.23,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/a59f13cc-2ac2-4983-8323-2bb74500ae73/Supplier%2520Spend%2520201920%2520Q4.csv
2020-02,21216422.11,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/a59f13cc-2ac2-4983-8323-2bb74500ae73/Supplier%2520Spend%2520201920%2520Q4.csv
2020-03,34211486.90,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/a59f13cc-2ac2-4983-8323-2bb74500ae73/Supplier%2520Spend%2520201920%2520Q4.csv
2020-04,29040789.98,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/8a30e168-6e3a-4c87-bab3-0d74b43a1309/Supplier%2520Spend%2520202021%2520Q1%2520.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/a59f13cc-2ac2-4983-8323-2bb74500ae73/Supplier%2520Spend%2520201920%2520Q4.csv
2020-05,18861059.71,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/8a30e168-6e3a-4c87-bab3-0d74b43a1309/Supplier%2520Spend%2520202021%2520Q1%2520.csv
2020-06,30668948.69,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/8a30e168-6e3a-4c87-bab3-0d74b43a1309/Supplier%2520Spend%2520202021%2520Q1%2520.csv https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/9b677037-abf2-4043-9d00-28a455cb5046/Supplier%2520Spend%2520202021%2520Q2.csv
2020-07,22407457.65,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/9b677037-abf2-4043-9d00-28a455cb5046/Supplier%2520Spend%2520202021%2520Q2.csv
2020-08,25443747.17,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/9b677037-abf2-4043-9d00-28a455cb5046/Supplier%2520Spend%2520202021%2520Q2.csv
2020-09,27894853.41,https://datamillnorth.org/download/wakefield-council-spend-over-500-pounds/9b677037-abf2-4043-9d00-28a455cb5046/Supplier%2520Spend%2520202021%2520Q2.csv
