654.00	654	6552
633.80	633.8	6460
659.72	1319.44	6574
62300.00	62300	6402
694.58	694.58	6741
658.00	1316	6566
697.24	697.24	6754
6424.12	38544.72	6507
615.00	13530	6350
60.56	60.56	6257
6666.00	26664	6615
6187.84	6187.84	6372
609.44	1828.32	6313
694.00	694	6739
606.16	19397.12	6292
66.00	66	6575
6988.75	6988.75	6757
607.47	607.47	6299
6390.51	6390.51	6483
62.86	62.86	6384
6711.43	6711.43	6640
6120.00	6120	6336
612.58	612.58	6335
62917.34	62917.34	6433
621.00	621	6392
607.50	607.5	6300
637.88	637.88	6474
630.00	28350	6445
62776.69	62776.69	6421
607.38	607.38	6298
68768.00	68768	6711
609.00	1218	6312
6381.20	6381.2	6478
61.45	61.45	6318
600.00	51600	6260
600.97	600.97	6264
6179.98	12359.96	6368
605.42	605.42	6290
683.10	683.1	6697
64.33	64.33	6488
60.00	3060	6255
665.96	3995.76	6610
6678.00	6678	6623
67.68	67.68	6629
63961.00	191883	6484
661.00	661	6592
678.00	678	6665
6834.10	6834.1	6700
6041.12	6041.12	6286
694.21	694.21	6740
680.75	680.75	6684
661.30	1983.9	6594
637.56	637.56	6473
6000.00	78000	6265
62.50	62.5	6381
6.30	6.3	6245
6.32	6.32	6246
6.86	6.86	6253
6792.28	6792.28	6676
6661.00	6661	6614
6435.66	6435.66	6509
63.95	127.9	6444
695.04	695.04	6744
6879.93	6879.93	6713
694.80	694.8	6742
604.39	604.39	6284
680.68	680.68	6683
608.72	29218.56	6307
6115.99	24463.96	6331
653.55	653.55	6550
60.36	60.36	6256
650.06	650.06	6539
68310.00	68310	6699
6106.77	6106.77	6327
66.67	66.67	6579
699.53	699.53	6760
6100.92	6100.92	6325
6.23	6.23	6242
69039.55	69039.55	6728
667.19	667.19	6619
6193.16	30965.8	6377
63.84	63.84	6442
6121.44	6121.44	6337
607.00	607	6297
6421.25	6421.25	6506
637.00	637	6472
627.90	627.9	6420
6028.96	6028.96	6276
605.92	1817.76	6291
6098.00	6098	6317
628.89	628.89	6422
689.60	4827.2	6716
699.18	699.18	6758
69.75	69.75	6720
651.91	651.91	6542
6826.27	6826.27	6694
6314.12	37884.72	6452
684.18	1368.36	6701
68400.00	68400	6703
601.70	601.7	6267
678.15	678.15	6666
6153.87	30769.35	6358
670.44	670.44	6633
667.08	667.08	6617
6140.00	12280	6347
649.99	649.99	6533
60176.00	60176	6270
6450.00	6450	6516
6518.25	6518.25	6545
6481.62	6481.62	6526
63.20	63.2	6437
63820.17	63820.17	6479
6045.80	6045.8	6287
616.08	1232.16	6361
68059.25	68059.25	6688
649.00	649	6529
60820.75	60820.75	6309
675.00	6750	6657
6285.76	18857.28	6425
649.95	649.95	6531
647.95	647.95	6524
639.94	639.94	6482
639.20	639.2	6481
679.20	679.2	6673
603.20	603.2	6279
641.67	641.67	6496
691.70	691.7	6731
692.88	692.88	6735
629.28	629.28	6429
676.49	676.49	6662
670.71	670.71	6636
67.20	134.4	6628
693.60	693.6	6737
6378.52	12757.04	6476
60.84	60.84	6259
609.76	609.76	6314
6966.00	6966	6752
624.94	624.94	6409
6069.25	18207.75	6296
6483.04	6483.04	6527
657.00	1314	6562
6100.00	6100	6324
68.95	68.95	6680
653.71	653.71	6551
6798.75	6798.75	6677
699.55	699.55	6761
6779.71	6779.71	6664
63.21	63.21	6438
6608.95	6608.95	6591
69030.52	69030.52	6727
6550.00	6550	6558
6417.22	6417.22	6500
672.19	672.19	6643
664.03	1328.06	6606
667.80	667.8	6620
65.00	260	6535
6265.60	6265.6	6416
61509.00	246036	6357
6047.66	6047.66	6288
6801.20	6801.2	6687
6458.81	6458.81	6518
62683.35	62683.35	6417
670.60	1341.2	6635
63.22	189.66	6439
600.65	600.65	6263
615.53	615.53	6351
6840.00	13680	6702
6770.00	6770	6663
6621.25	6621.25	6599
686.00	5488	6709
6124.96	12249.92	6338
624.17	624.17	6406
645.84	645.84	6515
6.00	30	6239
60307.00	120614	6281
6845.79	6845.79	6704
629.48	3147.4	6430
623.72	1247.44	6401
69631.00	69631	6751
60766.05	60766.05	6304
679.00	679	6672
6730.00	6730	6647
661.50	1323	6595
6959.28	34796.4	6747
690.75	1381.5	6724
6851.18	6851.18	6708
666.50	666.5	6612
6150.00	12300	6355
6200.00	12400	6389
659.20	659.2	6572
62.00	62	6379
60000.00	240000	6266
642.40	1284.8	6504
656.70	656.7	6560
63.85	255.4	6443
6.50	13	6250
676.15	676.15	6660
696.04	696.04	6749
672.66	672.66	6644
614.92	1229.84	6345
695.90	695.9	6746
652.56	2610.24	6547
653.00	653	6549
69.95	69.95	6721
678.80	4751.6	6669
6846.41	6846.41	6705
674.36	674.36	6651
660.87	660.87	6587
696.80	696.8	6750
629.83	629.83	6431
659.54	659.54	6573
69.50	69.5	6719
6287.68	75452.16	6426
645.20	645.2	6514
69015.44	69015.44	6726
6319.27	6319.27	6453
690.00	3450	6722
62.74	62.74	6383
64.00	64	6485
6212.50	6212.5	6394
6750.00	40500	6658
620.06	620.06	6387
6736.80	40420.8	6648
6588.00	6588	6570
678.60	678.6	6667
6543.86	6543.86	6556
6250.00	37500	6411
6103.00	6103	6326
63.62	63.62	6440
646.60	646.6	6521
608.52	608.52	6306
623.50	623.5	6399
670.37	670.37	6632
61.70	123.4	6319
60892.52	60892.52	6311
602.92	602.92	6272
6.26	12.52	6244
62815.65	62815.65	6423
6605.72	6605.72	6588
6133.48	6133.48	6344
65.50	65.5	6536
643.97	643.97	6508
672.71	672.71	6645
697.76	697.76	6755
603.00	1206	6278
673.00	4711	6646
666.97	666.97	6613
652.32	1304.64	6546
6578.48	6578.48	6565
6147.12	12294.24	6348
6822.72	6822.72	6692
644.70	644.7	6510
670.00	4690	6630
668.70	668.7	6625
631.66	631.66	6450
6060.00	6060	6294
627.36	1254.72	6419
6149.88	12299.76	6349
646.28	4523.96	6520
634.68	634.68	6462
655.48	1310.96	6557
6.20	6.2	6241
69362.00	277448	6738
630.20	630.2	6446
619.16	619.16	6373
600.23	600.23	6262
680.00	9520	6681
619.22	1238.44	6374
662.45	1987.35	6598
633.85	633.85	6461
66.61	66.61	6577
623.40	5610.6	6398
635.58	635.58	6467
6904.83	6904.83	6729
614.99	614.99	6346
6792.01	6792.01	6675
636.00	1272	6470
6560.00	6560	6561
610.40	1220.8	6322
6020.00	6020	6273
661.02	661.02	6593
6465.90	6465.9	6523
696.00	1392	6748
6.03	6.03	6240
6.45	6.45	6249
624.88	1249.76	6408
60.60	60.6	6258
648.00	5832	6525
62549.31	62549.31	6414
6822.67	6822.67	6691
6289.80	6289.8	6427
613.76	613.76	6343
635.44	635.44	6466
620.00	4960	6386
667.16	1334.32	6618
678.75	678.75	6668
639.00	1278	6480
641.85	641.85	6497
64.34	64.34	6489
610.32	25633.44	6321
651.28	1302.56	6541
621.10	621.1	6393
6.34	6.34	6247
613.02	613.02	6339
6995.00	6995	6762
64.30	64.3	6486
642.32	4496.24	6503
66.66	66.66	6578
67918.87	67918.87	6674
635.75	635.75	6468
6587.08	6587.08	6569
608.96	608.96	6308
6174.70	6174.7	6367
642.01	642.01	6502
689.58	689.58	6715
6075.00	6075	6303
6540.75	6540.75	6555
654.86	654.86	6553
657.72	657.72	6564
6742.88	40457.28	6655
6199.56	6199.56	6378
68.50	68.5	6678
607788.00	607788	6305
6800.56	13601.12	6686
624.00	624	6404
6881.00	6881	6714
64081.00	256324	6495
690.90	690.9	6725
654.92	1309.84	6554
610.00	7930	6320
663.83	663.83	6604
6653.00	6653	6611
612.00	1224	6332
64.31	64.31	6487
6666.67	6666.67	6616
63.75	63.75	6441
665.00	1995	6608
64134.00	256536	6499
634.84	634.84	6463
6083.18	6083.18	6310
6580.11	6580.11	6567
6.24	31.2	6243
6742.72	94398.08	6654
646103.18	1938309.54	6522
612.01	612.01	6333
676.25	676.25	6661
631.80	631.8	6451
6915.75	6915.75	6733
613.52	613.52	6342
69.00	345	6718
6321.45	113786.1	6458
633.25	633.25	6459
615.74	615.74	6352
665.73	665.73	6609
60935.58	60935.58	6315
6.76	13.52	6252
66.97	267.88	6582
62304.00	62304	6403
641.98	641.98	6498
658403.33	658403.33	6568
66.90	66.9	6581
6737.61	13475.22	6649
6871.26	6871.26	6710
60406.80	60406.8	6285
650.00	7150	6538
623.66	623.66	6400
67829.00	135658	6670
632.00	1264	6454
623.32	623.32	6397
664.24	664.24	6607
635.99	635.99	6469
66.70	66.7	6580
657.44	657.44	6563
65149.60	65149.6	6544
611.64	611.64	6330
6156.00	6156	6359
68.64	68.64	6679
683.00	683	6696
617.00	617	6364
611.39	611.39	6329
6441.40	6441.4	6511
613.04	14099.92	6340
6679.68	26718.72	6624
65201.68	65201.68	6548
62.60	250.4	6382
660.00	9240	6583
63732.88	63732.88	6475
6321.30	164353.8	6457
6283.50	6283.5	6424
659.00	1318	6571
613.33	613.33	6341
6360.98	6360.98	6471
607.75	607.75	6301
64.48	64.48	6491
6226.48	6226.48	6396
6300.00	12600	6448
674.00	674	6650
6921.04	13842.08	6736
