798.00	798	7172
7747.50	15495	7080
790.63	790.63	7150
7602.39	7602.39	7032
7682.85	7682.85	7053
75513.23	75513.23	7008
710.84	710.84	6829
795.00	3975	7162
7364.23	7364.23	6928
748.49	748.49	6975
7083.64	14167.28	6820
7748.44	7748.44	7081
702.00	4914	6789
705.60	705.6	6798
721.77	721.77	6881
7225.56	50578.92	6887
7275.40	7275.4	6902
798.48	2395.44	7174
78053.91	78053.91	7111
737.18	737.18	6930
7840.29	7840.29	7124
7814.00	7814	7114
74833.31	74833.31	6978
720.37	720.37	6874
78.80	78.8	7106
733.71	733.71	6917
740.88	740.88	6952
707.04	707.04	6809
754.29	754.29	7003
76.55	76.55	7025
77.00	154	7063
714.40	714.4	6842
7885.00	7885	7141
707.85	707.85	6811
75.44	150.88	6985
708.96	708.96	6818
7859.26	7859.26	7128
739.10	739.1	6940
7.38	7.38	6770
782.00	782	7115
752.64	1505.28	6997
740.04	740.04	6949
7476.99	7476.99	6973
79.90	79.9	7147
7286.97	7286.97	6904
72166.22	72166.22	6883
783.38	783.38	7119
7190.00	7190	6868
761.76	761.76	7035
7695.00	7695	7061
700.20	2800.8	6783
74.08	74.08	6944
777.00	777	7088
7167.30	43003.8	6858
778.00	778	7091
7657.00	7657	7048
7417.55	7417.55	6958
75020.00	75020	6993
702.58	702.58	6792
7723.66	7723.66	7074
7.28	7.28	6769
7073.30	7073.3	6814
7980.00	15960	7176
7133.60	7133.6	6839
75000.00	75000	6991
704.88	704.88	6795
7758.02	7758.02	7086
754.80	754.8	7004
7.80	23.4	6776
7250.00	7250	6894
755.25	755.25	7006
784.00	784	7122
71656.93	71656.93	6857
769.69	769.69	7055
7398.56	14797.12	6943
701.63	701.63	6785
7380.14	7380.14	6937
70681.00	282724	6808
7662.61	7662.61	7051
709.24	709.24	6821
796.00	796	7165
711.83	1423.66	6830
77536.48	77536.48	7084
77.72	77.72	7065
791.89	791.89	7153
779.49	779.49	7097
7441.40	7441.4	6963
79007.50	79007.5	7151
7254.73	7254.73	6896
758.40	758.4	7018
73002.86	73002.86	6911
729.84	5838.72	6906
71435.55	71435.55	6847
704.00	1408	6794
7445.00	7445	6964
748.50	748.5	6976
7054.31	49380.17	6800
769.79	769.79	7058
75.59	226.77	6986
75.02	75.02	6984
7626.72	7626.72	7039
74.86	74.86	6945
72.80	72.8	6871
735.00	2205	6921
71128.35	71128.35	6832
7318.75	7318.75	6914
737.50	1475	6932
794.04	3176.16	7159
7253.20	7253.2	6895
7595.28	7595.28	7022
7.56	52.92	6772
762.00	3048	7038
7016.00	7016	6787
706.65	1413.3	6804
790.00	1580	7149
712.25	1424.5	6834
7370.35	7370.35	6935
7172.00	7172	6860
788.20	788.2	7138
7690.08	15380.16	7059
73631.66	73631.66	6926
740.25	740.25	6950
79.96	719.64	7148
70.00	560	6778
76531.87	76531.87	7047
757.24	757.24	7015
7.20	21.6	6766
716.38	716.38	6854
770.80	770.8	7067
71848.82	71848.82	6866
793.91	793.91	7157
7562.14	7562.14	7013
7700.81	7700.81	7069
71.73	71.73	6826
7356.43	7356.43	6923
70561.00	282244	6801
71.50	71.5	6825
797.28	797.28	7168
749.06	749.06	6980
775.95	775.95	7083
7830.00	7830	7121
74831.00	299324	6977
7795.00	7795	7101
7365.00	7365	6929
760.00	6080	7028
7918.50	7918.5	7154
78747.00	236241	7136
723.00	723	6888
780.90	780.9	7108
724.40	724.4	6890
740.68	740.68	6951
74728.08	74728.08	6972
787.25	787.25	7133
7640.97	7640.97	7044
705.61	705.61	6799
7339.68	7339.68	6918
775.00	1550	7082
7322.95	14645.9	6915
708.33	708.33	6817
788.00	788	7137
7945.30	7945.3	7161
779.74	779.74	7098
714.60	714.6	6844
7940.08	7940.08	7160
72.00	504	6870
7611.52	30446.08	7037
718.00	718	6863
779.00	779	7095
799.35	799.35	7179
723.40	723.4	6889
787.50	787.5	7134
71.48	71.48	6824
77744.31	77744.31	7090
71533.00	143066	6851
706.79	706.79	6805
7726.70	7726.7	7075
7934.84	31739.36	7158
750.00	16500	6988
7533.42	7533.42	6999
759.00	759	7020
7204.40	7204.4	6878
7161.70	7161.7	6856
750.20	750.2	6989
7079.41	7079.41	6815
730.00	2190	6909
712.80	712.8	6837
78.70	78.7	7105
756.00	1512	7009
712.58	712.58	6835
7789.75	7789.75	7094
71125.42	71125.42	6831
769.00	769	7054
74.88	149.76	6946
736.00	736	6924
70642.20	70642.2	6807
791.66	791.66	7152
720.00	11520	6873
766.00	1532	7049
70.45	70.45	6780
79.12	79.12	7144
7867.00	7867	7131
710.00	4970	6828
77810.00	311240	7093
7071.43	14142.86	6813
702.45	702.45	6790
774.00	774	7079
72104.80	72104.8	6882
749.40	749.4	6981
75041.95	75041.95	6994
7.70	7.7	6774
726.83	726.83	6898
73428.91	73428.91	6919
73.29	73.29	6908
7502.85	7502.85	6992
743.00	1486	6961
78962.34	78962.34	7142
7710.88	7710.88	7072
79807.13	79807.13	7177
7200.00	14400	6875
788.99	788.99	7140
76.68	76.68	7026
764.50	1529	7041
77.13	77.13	7064
779.20	779.2	7096
7th Heaven Beauty	500	7180
79.20	79.2	7145
782.57	782.57	7116
7403.18	7403.18	6954
700.00	30800	6782
770.00	5390	7066
740.03	740.03	6948
746.69	746.69	6969
75942.52	151885.04	7021
7156.80	14313.6	6853
7.08	7.08	6764
75732.00	227196	7016
7667.52	30670.08	7052
777.90	777.9	7089
7.90	7.9	6777
764.80	764.8	7043
792.60	792.6	7156
703.05	703.05	6793
797.60	797.6	7170
786.00	786	7129
73632.73	73632.73	6927
773.10	773.1	7076
788.67	788.67	7139
73223.41	73223.41	6916
7304.27	7304.27	6912
7970.59	7970.59	7171
7588.04	7588.04	7019
769.78	769.78	7057
7205.76	7205.76	6879
7536.00	7536	7000
756.33	756.33	7010
7792.48	7792.48	7100
7757.93	7757.93	7085
7177.81	7177.81	6861
737.25	737.25	6931
748.00	1496	6974
708.00	1416	6816
701.64	701.64	6786
731.30	731.3	6913
772.00	772	7073
755.00	2265	7005
78.00	78	7102
7560.00	22680	7012
7800.00	7800	7110
797.00	797	7167
75.60	75.6	6987
7083.30	7083.3	6819
781.00	781	7112
73750.00	221250	6936
764.52	764.52	7042
72020.72	72020.72	6876
74902.13	74902.13	6982
739.76	739.76	6941
7445.96	7445.96	6965
72.86	1384.34	6872
7.55	7.55	6771
797.51	797.51	7169
7500.00	45000	6990
713.15	713.15	6838
756.38	756.38	7011
760.04	1520.08	7029
769.72	769.72	7056
7953.26	7953.26	7164
7417.00	14834	6957
747.50	747.5	6971
7000.00	28000	6784
730.92	730.92	6910
7392.00	7392	6942
7090.00	14180	6823
7596.73	7596.73	7023
715.90	715.9	6850
7899.52	7899.52	7143
78.52	78.52	7103
728.50	728.5	6903
747.00	4482	6970
715.70	715.7	6849
771.43	771.43	7070
7th St Georges Scout Group	1505	7181
761.88	761.88	7036
78541.59	78541.59	7127
71412.00	214236	6845
702.46	702.46	6791
742.30	742.3	6959
7224.53	7224.53	6886
