8310.92	8310.92	7312
877.50	3510	7487
8.34	16.68	7187
86071.91	86071.91	7431
8400.00	8400	7349
8.58	8.58	7189
810.56	810.56	7235
84014.22	84014.22	7350
82886.09	82886.09	7301
833.88	833.88	7321
8060.00	8060	7219
8.30	8.3	7184
8971.00	8971	7576
8950.00	8950	7567
80192.09	80192.09	7203
8325.20	8325.2	7319
8550.00	8550	7407
8.75	140	7191
8843.76	8843.76	7521
8962.00	8962	7573
845.00	845	7364
8597.20	17194.4	7424
8036.13	8036.13	7209
8.40	8.4	7188
8563.68	8563.68	7414
805.20	1610.4	7216
870.00	6090	7465
8707.75	8707.75	7467
884.00	884	7517
89.45	89.45	7543
820.50	820.5	7268
8494.44	8494.44	7383
89892.47	89892.47	7581
848.36	848.36	7373
878.72	878.72	7489
89235.38	89235.38	7553
85766.59	85766.59	7418
833.60	833.6	7320
88399.08	88399.08	7516
82.00	164	7264
820.00	1640	7267
890.40	890.4	7547
8741.52	52449.12	7479
899.00	899	7582
8428.00	8428	7359
892.81	892.81	7552
883.38	883.38	7512
810.00	22680	7233
828.24	828.24	7298
80.00	1920	7194
849.36	849.36	7381
850.07	850.07	7392
8487.50	8487.5	7377
831.80	831.8	7311
840.00	6720	7346
81342.35	81342.35	7250
817.05	817.05	7259
8406.22	8406.22	7351
880.73	880.73	7504
813.75	813.75	7247
81346.00	81346	7251
8.00	16	7182
8426.33	8426.33	7358
889.00	889	7535
8271.20	8271.2	7293
862.00	862	7433
812.86	812.86	7242
8555.75	8555.75	7409
828.60	828.6	7299
888.02	888.02	7532
804.70	804.7	7212
857.14	1714.28	7415
82.68	82.68	7265
8498.64	8498.64	7384
886.58	886.58	7525
84.62	1015.44	7344
896.04	896.04	7570
8383.50	8383.5	7337
8532.86	8532.86	7398
8520.70	8520.7	7397
87379.00	262137	7475
8433.68	8433.68	7362
8.84	17.68	7192
857.50	9432.5	7417
879.25	879.25	7490
8669.24	8669.24	7453
808.32	808.32	7223
8000.00	48000	7199
8925.48	17850.96	7554
810.15	810.15	7234
84884.40	84884.4	7378
8th/26th Calder Valley Scout Group	4000	7589
8662.45	8662.45	7451
856.00	856	7412
86.78	86.78	7428
898.94	898.94	7578
800.97	800.97	7198
890.00	1780	7545
846.18	2538.54	7368
887.23	887.23	7527
877.41	877.41	7486
85.00	680	7385
89.95	179.9	7544
883.75	883.75	7513
858.00	2574	7419
880.07	880.07	7503
824.00	824	7278
854.00	854	7399
849.00	849	7379
854.15	854.15	7400
8378.75	8378.75	7335
836.22	836.22	7331
89.02	89.02	7539
8242.06	8242.06	7281
811.36	811.36	7238
8939.10	8939.1	7560
864.12	5184.72	7442
897.31	1794.62	7574
842.50	842.5	7355
8801.22	8801.22	7505
855.00	1710	7404
8584.98	8584.98	7422
8107.86	8107.86	7237
8581.35	8581.35	7421
885.37	1770.74	7523
843.75	1687.5	7361
832.20	1664.4	7315
83.20	166.4	7306
839.42	839.42	7341
81432.27	81432.27	7253
811.60	811.6	7239
894.05	894.05	7561
887.60	887.6	7529
8050.56	8050.56	7218
884.01	884.01	7518
8089.04	8089.04	7226
826.08	826.08	7287
868.79	868.79	7457
8030.00	8030	7208
843.00	3372	7360
822.12	1644.24	7270
85490.04	85490.04	7403
877.37	877.37	7485
821.24	2463.72	7269
8073.33	8073.33	7222
898.96	898.96	7579
80375.08	80375.08	7210
87.81	87.81	7464
897.97	1795.94	7575
88.65	265.95	7497
855.90	1711.8	7406
8644.00	8644	7444
868.50	868.5	7456
8014.12	8014.12	7202
885.00	6195	7522
856.30	856.3	7413
827.55	827.55	7291
85.74	85.74	7388
82.94	82.94	7266
889.35	889.35	7536
88.20	88.2	7494
816.96	1633.92	7258
883.00	883	7510
874.00	1748	7476
816.00	816	7257
87.72	614.04	7463
866.67	866.67	7448
84642.52	84642.52	7370
860.82	860.82	7430
8191.46	8191.46	7262
891.41	891.41	7550
807.14	807.14	7221
88.00	176	7493
8342.80	8342.8	7326
861.71	861.71	7432
867.50	867.5	7455
89.43	89.43	7542
862.70	862.7	7437
8900.79	8900.79	7549
877.62	877.62	7488
864.00	3456	7441
871.00	871	7468
83.75	83.75	7308
800.92	800.92	7197
8954.53	8954.53	7568
893.99	893.99	7559
8545.83	8545.83	7401
8119.96	8119.96	7241
855.84	855.84	7405
883.20	883.2	7511
8653.28	17306.56	7447
831.60	1663.2	7310
827.97	827.97	7292
801.80	801.8	7201
8250.00	8250	7284
894.76	894.76	7563
84844.32	84844.32	7376
8228.85	8228.85	7273
8130.52	8130.52	7248
884.71	884.71	7520
862.20	2586.6	7434
895.98	895.98	7566
857.15	857.15	7416
8048.80	8048.8	7215
899.96	899.96	7587
882.82	882.82	7509
8157.60	8157.6	7256
8516.00	8516	7395
892.75	892.75	7551
8123.88	56867.16	7243
847.70	847.7	7371
864.45	864.45	7443
8645.17	8645.17	7445
850.90	850.9	7393
809.75	809.75	7228
85.10	3744.4	7386
842.64	842.64	7356
871.44	871.44	7470
8279.00	8279	7296
893.55	893.55	7557
829.68	1659.36	7304
81264.34	81264.34	7245
823.37	823.37	7276
8513.00	8513	7394
824.40	824.4	7279
862.50	862.5	7436
894.28	1788.56	7562
840.06	840.06	7347
804.54	1609.08	7211
872.78	872.78	7472
89478.38	89478.38	7564
865.00	3460	7446
8028.44	56199.08	7207
80844.75	80844.75	7225
832.00	832	7313
8556.46	8556.46	7410
8723.75	8723.75	7473
8884.00	8884	7534
818.00	3272	7260
871.25	871.25	7469
89.39	89.39	7541
8.95	44.75	7193
8021.82	8021.82	7206
8132.29	8132.29	7249
846.96	846.96	7369
866.87	866.87	7450
845.88	845.88	7365
823.50	823.5	7277
86.23	258.69	7426
8551.64	8551.64	7408
89.00	89	7538
840.64	1681.28	7348
832.50	2497.5	7316
8110.60	8110.6	7240
86.00	86	7425
825.00	4125	7282
84214.29	84214.29	7357
893.53	893.53	7556
80465.00	80465	7214
8272.33	8272.33	7294
802.50	3210	7204
81442.41	81442.41	7254
818.22	818.22	7261
829.43	829.43	7303
899.30	899.3	7583
8992.72	8992.72	7588
82500.00	82500	7285
81.64	81.64	7231
896.30	896.3	7571
828.20	828.2	7297
8373.12	16746.24	7333
839.72	839.72	7342
839.00	839	7338
860.00	3440	7429
80911.54	80911.54	7230
81.81	81.81	7232
846.00	846	7367
813.00	1626	7246
834.60	834.6	7325
815.00	1630	7255
8732.00	8732	7474
80031.16	80031.16	7200
8791.44	8791.44	7492
8285.20	57996.4	7300
85.90	85.9	7390
832.60	832.6	7317
835.10	835.1	7328
8814.00	8814	7507
809.84	809.84	7229
867.00	867	7454
832.08	832.08	7314
8043.84	16087.68	7213
8349.03	8349.03	7327
8835.00	8835	7515
8760.33	17520.66	7483
8289.55	8289.55	7302
8333.80	8333.8	7323
88.98	88.98	7500
8900.00	8900	7548
8481.20	25443.6	7375
8710.15	8710.15	7471
85.87	85.87	7389
874.76	874.76	7478
893.18	893.18	7555
875.00	2625	7480
88.92	88.92	7499
895.32	895.32	7565
879.40	879.4	7491
835.67	835.67	7329
87.50	2800	7461
8548.23	8548.23	7402
8102.33	8102.33	7236
89581.80	89581.8	7569
888.25	888.25	7533
8196.80	8196.8	7263
8.32	99.84	7185
827.00	827	7290
8335.00	8335	7324
8276.54	8276.54	7295
890.08	1780.16	7546
84.76	84.76	7345
8062.03	8062.03	7220
8.06	8.06	7183
899.69	1799.38	7585
8228.74	8228.74	7272
8020.60	8020.6	7205
880.00	6160	7501
886.00	886	7524
823.24	823.24	7275
8331.59	8331.59	7322
839.04	839.04	7339
85.34	85.34	7387
850.00	9350	7391
8662.98	8662.98	7452
8629.76	43148.8	7439
825.54	1651.08	7283
839.31	839.31	7340
822.48	1644.96	7271
841.00	841	7352
89.31	89.31	7540
876.75	876.75	7482
8140.35	8140.35	7252
800.00	26400	7195
84.00	84	7343
899.82	899.82	7586
8830.54	8830.54	7514
8623.88	8623.88	7438
8050.00	8050	7217
869.68	869.68	7459
882.00	882	7508
899.39	899.39	7584
88969.37	88969.37	7537
87.64	262.92	7462
8256.64	16513.28	7286
88.50	88.5	7496
8412.44	8412.44	7354
86926.95	86926.95	7460
88063.52	88063.52	7506
8126.70	8126.7	7244
835.70	5849.9	7330
8.64	8.64	7190
859.11	859.11	7423
809.13	809.13	7227
896.64	896.64	7572
880.05	880.05	7502
8323.65	8323.65	7318
898.00	898	7577
82285.71	82285.71	7274
870.10	870.1	7466
808.87	808.87	7224
8684.77	8684.77	7458
86339.00	345356	7440
884.68	1769.36	7519
8875.05	8875.05	7530
876.00	1752	7481
8.33	33.32	7186
88.34	176.68	7495
86.26	86.26	7427
852.76	852.76	7396
849.17	849.17	7380
887.30	1774.6	7528
858.24	858.24	7420
888.00	1776	7531
8266.08	16532.16	7289
8988.00	8988	7580
83.70	83.7	7307
848.00	848	7372
841.58	841.58	7353
8361.80	8361.8	7332
849.40	849.4	7382
8766.72	8766.72	7484
800.60	800.6	7196
830.00	4150	7309
848.48	848.48	7374
8375.32	8375.32	7334
8262.00	8262	7288
8382.78	8382.78	7336
893.88	893.88	7558
862.32	1724.64	7435
84551.85	84551.85	7366
874.23	874.23	7477
844.38	844.38	7363
866.72	866.72	7449
8241.54	8241.54	7280
887.00	1774	7526
829.80	829.8	7305
8557.32	8557.32	7411
88.75	443.75	7498
