586.80	3520.8	6164
54419.79	54419.79	5908
55.95	55.95	5946
511.87	1535.61	5702
507.00	507	5663
5900.00	5900	6193
506.40	1519.2	5658
5279.80	5279.8	5807
501.00	501	5624
56.00	392	5998
586.08	586.08	6162
506.80	1013.6	5660
595.00	7140	6216
583.36	583.36	6145
513.30	513.3	5714
519.94	519.94	5748
587.55	587.55	6170
505.21	505.21	5648
5893.91	5893.91	6179
588.58	588.58	6172
563.64	1690.92	6016
503.70	503.7	5636
551.00	551	5951
5892.90	64821.9	6177
5107.50	5107.5	5698
59.70	895.5	6190
510.62	1531.86	5692
522.76	522.76	5774
564.00	564	6022
500.63	1501.89	5619
50.44	50.44	5615
584.38	584.38	6152
525.81	525.81	5795
520.68	4686.12	5761
589530.14	589530.14	6182
5655.04	5655.04	6036
5548.00	22192	5971
588.88	1766.64	6173
564.40	1128.8	6026
531.00	531	5826
5229.40	5229.4	5777
560.16	560.16	6001
529.83	529.83	5819
5631.45	5631.45	6018
5747.40	5747.4	6089
5491.97	5491.97	5941
525.49	525.49	5794
562.32	562.32	6012
51922.19	51922.19	5751
591.64	591.64	6196
507.50	1015	5664
547.10	547.1	5922
542.00	542	5895
525.19	525.19	5791
5517.76	16553.28	5953
527.00	1054	5805
597.91	597.91	6228
51.98	51.98	5687
5414.13	10828.26	5894
576.17	576.17	6097
52660.72	52660.72	5804
518.75	518.75	5744
51.11	51.11	5682
550.00	11550	5947
575.00	3450	6090
521.61	521.61	5766
55000.00	55000	5950
503.96	503.96	5638
57392.02	57392.02	6084
504.19	504.19	5643
543.93	543.93	5902
598.91	598.91	6232
561.00	561	6007
528.00	1056	5808
5128.23	10256.46	5711
5895.98	5895.98	6181
54.08	54.08	5880
5250.00	5250	5797
5842.00	5842	6154
54390.85	54390.85	5903
5357.36	16072.08	5859
5855.00	5855	6161
5935.00	5935	6208
532.60	532.6	5839
580.50	580.5	6126
526.83	1580.49	5801
509 Arts Ltd	150000	5671
516.00	1032	5732
571.91	571.91	6068
509.60	509.6	5674
546.68	546.68	5919
595.55	595.55	6217
529.10	529.1	5814
574.80	574.8	6088
532.65	532.65	5840
564.05	564.05	6023
57060.80	57060.8	6064
535.36	1070.72	5852
5640.55	5640.55	6029
5524.12	5524.12	5959
552.00	1656	5955
54405.04	54405.04	5907
525.48	1050.96	5793
582.30	582.3	6138
596.00	1192	6220
5.41	5.41	5610
5456.85	5456.85	5915
502.95	502.95	5630
537.24	537.24	5864
557.80	557.8	5984
532.14	532.14	5838
506.88	1013.76	5661
5545.90	5545.9	5970
56314.59	56314.59	6019
50.00	3400	5613
541.00	541	5889
5560.00	5560	5979
58852.89	58852.89	6175
5708.20	51373.8	6065
560.90	560.9	6004
5220.00	5220	5775
557.29	557.29	5982
569.04	569.04	6051
585.00	5265	6156
509.00	1018	5672
50169.00	200676	5628
572.47	572.47	6074
5233.80	36636.6	5782
5166.00	5166	5735
575.99	1151.98	6094
55.45	55.45	5945
5107.99	10215.98	5700
520.62	1041.24	5760
523.75	1571.25	5780
5808.83	5808.83	6129
587.50	1762.5	6169
582.64	4078.48	6142
5408.02	5408.02	5888
51st Pellon Scouts	2700	5753
53291.25	53291.25	5842
556.56	556.56	5977
5090.72	5090.72	5677
528.60	1057.2	5809
503.23	503.23	5634
539.00	539	5873
5245.00	10490	5788
5899.88	5899.88	6185
54.60	54.6	5882
563.44	563.44	6015
5991.24	5991.24	6237
505.77	505.77	5652
55287.15	55287.15	5961
549.00	1098	5932
581.10	581.1	6132
529.99	529.99	5820
5044.74	5044.74	5644
5524.44	11048.88	5960
578.77	578.77	6110
593.56	593.56	6206
541.77	1083.54	5892
572.34	572.34	6073
541.75	541.75	5891
5942.00	5942	6213
5966.78	5966.78	6224
51300.00	51300	5718
529.20	529.2	5815
554.31	554.31	5968
5760.00	5760	6100
52591.84	52591.84	5798
5480.13	5480.13	5929
598.31	598.31	6231
5120.00	5120	5707
