Month (YYYY-MM),Total (Â£),Relevant URLs (space separated)
2017-04,24957553.52,
2017-05,34902225.97,
2017-06,36156119.22,
2017-07,39772204.82,
2017-08,37452925.47,
2017-09,39003862.10,
2017-10,40546987.22,
2017-11,37357179.13,
2017-12,37309794.48,
2018-01,30943993.72,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/January%2B2018.csv
2018-02,33874276.00,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/February%2B2018.csv
2018-03,45427328.43,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/March%2B2018.csv
2018-04,42145115.40,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/April%2B2018.csv
2018-05,37347705.59,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/May%2B2018.csv
2018-06,39947980.83,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/June%2B2018.csv
2018-07,36771188.01,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/July%2B2018.csv
2018-08,33493254.51,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/August%2B2018.csv
2018-09,35319633.09,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/September%2B2018.csv
2018-10,35107128.70,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/October%2B2018.csv
2018-11,32746582.97,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/November%2B2018.csv
2018-12,46195161.31,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2018/December%2B2018.csv
2019-01,36129724.21,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2019/January%2B2019.csv
2019-02,33188911.40,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2019/February%2B2019.csv
2019-03,40459206.02,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/Over%2B250%2BData%2BSets/2019/March_2019.csv
2019-04,50366670.77,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/April%2B2019.csv
2019-05,41177308.48,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/May%2B2019.csv
2019-06,40678690.64,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/June%2B2019.csv
2019-07,48052743.86,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/July%2B2019.csv
2019-08,51162107.55,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/August%2B2019.csv
2019-09,42219949.28,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/September%2B2019.csv
2019-10,62853091.69,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/October%2B2019.csv
2019-11,42280688.00,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/November%2B2019.csv
2019-12,45077079.38,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%2BData/December%2B2019.csv
2020-01,48863277.50,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/January%202020%20v2.csv
2020-02,41014090.86,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/February%202020%20v2.csv
2020-03,62782850.49,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/March%202020%20v2.csv
2020-04,89353637.14,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/April%202020%20v2.csv
2020-05,40852294.37,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/May%202020%20v2.csv
2020-06,35387386.44,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/June%202020%20v2.csv
2020-07,38656982.19,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/July%202020%20v2.csv
2020-08,37131106.62,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/August%202020%20v2.csv
2020-09,41210929.41,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/September%202020%20v2.csv
2020-10,43591948.06,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/October%202020%20v2.csv
2020-11,33287736.90,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/November%202020%20v2.csv
2020-12,41831998.95,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/December%202020%20v2.csv
2021-01,47371446.61,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/January%202021%20v2.csv
2021-02,37843064.90,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/February%202021%20v2.csv
2021-03,41277961.59,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/March%202021%20v2.csv
2021-04,57223057.03,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/April%202021%20v2.csv
2021-05,36051745.74,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/May%202021%20v2.csv
2021-06,35229820.37,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/June%202021.csv
2021-07,48440835.22,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/July%202021.csv
2021-08,43497922.30,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/August%202021.csv
2021-09,33741116.65,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/September%202021.csv
2021-10,40640684.32,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/October%202021.csv
2021-11,46888953.17,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/November%202021.csv
2021-12,40167025.18,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/December%202021.csv
2022-01,45165399.12,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/January%202022.csv
2022-02,37210277.58,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/February%202022.csv
2022-03,49237150.08,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/March%202022.csv
2022-04,51526440.42,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/April%202022.csv
2022-05,43363643.39,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/May%202022.csv
2022-06,56426269.89,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/June%202022.csv
2022-07,55748545.94,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/July%202022.csv
2022-08,48013024.97,https://www.newcastle.gov.uk/sites/default/files/local-government/Open%20Data/August%202022.csv
