"Drs Hope, Bates & Craigie"	3958.40	6
"Drs Hope,Bates & Johnson"	7299.86	7
"Dtrs Budden, Tasker & Sutherland On"	3877.92	8
D & G Educational	1463.35	2656
D & H Enterprises	5600	2657
D & I Cleaners Ltd	47229.60	2658
D & J Pratt Sportswear	583.44	2659
D & R Tinker Ltd	15809.78	2660
D And B Motor Factors Ltd	10000	2661
D And S Services Ltd	627.60	2662
D B Mortgages	668.46	2663
D C M Healthcare	3246.60	2664
D G Footwear Ltd	10000	2665
D H Welton & Co Ltd	8694.13	2666
D Holt Flooring Contractors	2082	2667
D Holt Flooring Contractors Ltd	19030.80	2668
D M Care Ltd	6621.43	2669
D P Structures Ltd	3600	2670
D Parmar	10000	2671
D R Design Llp	10000	2672
D Shawcross Ltd	71346	2673
D Whittaker & Co Ltd	2445	2674
D-Room Ltd	5463	2675
D. I. Harries Manchester Ltd [GROUPED]	20000	2676
DCLG	68008.88	2677
DISC	106885.80	2678
Dac Beachcroft Claims Ltd	8776.74	2679
Dac Beachcroft Claims Ltd Client	9240.68	2680
Dacan Internet Ltd [GROUPED]	10000	2681
Dace Motor Company Ltd [GROUPED]	25000	2682
Daejan Property Ltd	12750	2683
Daisy Chains Nursery Group	2037	2684
Daisys Daycare	129094.53	2685
Dalby Engineering Ltd	1504.80	2686
Dale Lifting & Handling	2661.60	2687
Dalen Ltd [GROUPED]	3636	2688
Dalgarno Solicitors	22903.23	2689
Dallam Community Primary School	2790	2690
Dallas Matthews Ltd [GROUPED]	1000	2691
Damian Harrison Ltd	2532.60	2692
Damson Media City Ltd	3029	2693
Dance Floors Ltd	10000	2694
Dance In A Bag	5954.40	2695
Dance Initiative Greater Manchester	3941.64	2696
Danda 4 Ltd [GROUPED]	10000	2697
Dandara Living Manchester (A) Lp	9179.29	2698
Dandara Ltd	5391.17	2699
Dandra Ltd	612.83	2700
Dands Fire Ltd [GROUPED]	6000	2701
Danfo (Uk ) Ltd	285266.32	2702
Daniel Christian Moore	10000	2703
Daniel Kelly T/A Dragonware Ltd [GROUPED]	117144	2704
Daniel Training Services Ltd	643.20	2705
Darchei Torah Ltd [GROUPED]	10000	2706
Darfen Durafencing	113083.43	2707
Daria Food Ltd	10000	2708
Daro Uv Systems Ltd	627.60	2709
Daroty Ltd. T/A Spices	10000	2710
Dart Valley Systems	6358.82	2711
Dartington Hall Trust	64381.89	2712
Darwin Matthews	6268.37	2713
Darwin Matthews Solicitors	5000	2714
Darwin Solicitors Ltd	5826	2715
Darwins Solicitors (Shrops) Ltd	5000	2716
Das Law	3940	2717
Data Comms Direct	571.23	2718
Datalogic Solutions Ltd	40664	2719
Datatecnics Corporation Ltd [GROUPED]	8000	2720
Datawatch International Ltd	42184.44	2721
Dave Whelan Sports Ltd	1495.91	2722
Dave's Carpet Warehouse	767.36	2723
Davenport Manor Nursing Home Ltd	221931.15	2724
David Andrews Ceg Consultant	750.96	2725
David Anthony Hairdressing Ltd [GROUPED]	1000	2726
David Anthony Promotions	1500	2727
David Horn Communications Ltd	5112	2728
David Lewis Centre	598454.06	2729
David Lewis Centre For Epilepsy	224540.56	2730
David Lord T/A A S K Autos	10000	2731
David Marlow	115114.22	2732
David Marlow Building Contractor	132279.97	2733
David Marlow Building Contractor Lt	1133530.18	2734
David Marlow Building Contractor Ltd	158502.77	2735
David Phillips Group	1317199.52	2736
David Roth Associates	650	2737
David S Fallon Groundwork	4872	2738
David Stanley Transport	1039.20	2739
David Stanley Transport & Stanley	18211.20	2740
David Stewart T/A Eccles Glass Co	10000	2741
David Thorpe - Thorpe And Co Proper	10000	2742
Davies & Co Sols	150000	2743
Davies Gore Lomax	55000	2744
Davies Gore Lomax Office Account	20000	2745
Davis Blank Furniss Llp	550	2746
Davis Langdon Llp	6630	2747
Davis Sols	87867.39	2748
Davyhulme Primary School	19333.32	2749
Dawson Rentals	16975.20	2750
Day Architectural Ltd	353046.46	2751
Daycare Trust	3000	2752
Dayco Properties Ltd	10000	2753
Daylight Grip And Textiles Ltd	10000	2754
Daytona Stage Hire	2268	2755
Db Mortgages	687.89	2756
Dbr Group Ltd [GROUPED]	25000	2757
Dcdi	1928.26	2758
Dcs Joncare Ltd [GROUPED]	4579.20	2759
Dcs Recruitment Ltd [GROUPED]	25000	2760
Dct Civil Engineering Ltd [GROUPED]	73246.18	2761
Ddtc	5063.60	2762
De Brook Lodge	68875.91	2763
De La Salle Netball Club	872.50	2764
De La Salle Sports & Social Club	33148	2765
De La Salle Sports Club	5240.12	2766
De Lage Landen Leasing Ltd	180427.95	2767
De Management Services Ltd T/A Davi	10000	2768
Deaf Solutions 3	854	2769
Deafness Support Network	850	2770
Deafway	10857.14	2771
Dealberry Ltd [GROUPED]	10000	2772
Deals Incorporated Ltd	10000	2773
Dean Casey (Tranquilitea)	10000	2774
Deanbank Investments Ltd	33828	2775
Deane Dental Care Ltd [GROUPED]	10000	2776
Deanprint Ltd	14181	2777
Deans Activities Centre	600	2778
Deans Court Chambers	7170	2779
Debenham Tie Leung Ltd	12000	2780
Debs Playpen	19426.08	2781
Debts Solved Ltd [GROUPED]	10000	2782
Decc	629612.40	2783
Deccan Fuels Ltd [GROUPED]	10000	2784
Decco Ltd [GROUPED]	1551	2785
Deco-Pak Ltd	758.04	2786
Decordia Ltd	10000	2787
Deepdene Care Ltd	388962.71	2788
Deepstore Ltd	86443.70	2789
Defensive Driver Training Ltd	78517.59	2790
Delamere Forest School	12499.16	2791
Delamere School	154956.36	2792
Delaware Communications	243458.11	2793
Delaware Communications Plc	55247.60	2794
Deli Lama Cafe Bar Ltd	10000	2795
Dell Computer Corporation Ltd	1195.20	2796
Dell Product	1964.42	2797
Dell Software International Ltd	17237.50	2798
Dell Uk	716.50	2799
Delta Legal Solicitors	32000	2800
Delta Lettings Ltd	10000	2801
Delux Pizza Salford Ltd [GROUPED]	10000	2802
Demco Europe Ltd	14984.94	2803
Dementia Care & Support At Home	3693.29	2804
Dementia Pathfinders Cic	750	2805
Dempsey N Butterworth	823.88	2806
Denbighshire County Council	594	2807
Denby Retail Ltd [GROUPED]	25000	2808
Denexe Ltd [GROUPED]	10000	2809
