O H Parsons Solicitors	6000	6758
O'Neil Morgan Solicitors Ltd	13950	6759
O'Neill & Co Insurance Consultants	10000	6760
O'Shea Plumbing And Tiles	750	6761
O.Y.Y. Lubavitch Girls School	7250	6762
O2 (Uk)  Ltd [GROUPED]	361140.38	6763
O2 (Uk) Ltd	321877.03	6764
O2 UK Payment	8372.82	6765
O2 Uk Payment	92051.91	6766
OCR	530	6767
OHEC	3978	6768
OLM Professional Services Ltd	8352	6769
OVE ARUP & PARTNERS LTD [GROUPED]	160932.60	6770
Oadby Plastics Ltd	9603.06	6771
Oak Lodge	1345.08	6772
Oak Lodge Nursing & Res Home	5185.22	6773
Oak Lodge Residential Care Home	7617.14	6774
Oak Road Residents Group	1560.59	6775
Oakdale	6114	6776
Oakfield House School	701640.61	6777
Oakhouse Foods	1677.50	6778
Oakland Care Centre	1625.80	6779
Oakland Care Centre (Rochdale)	8129	6780
Oakland House Ltd	330374.95	6781
Oakland House Nursing Home Ltd	107768.86	6782
Oaklands Day Nursery	445432.77	6783
Oaklee Lettings	685	6784
Oakmere Community College	5000	6785
Oakview Estates Ltd [GROUPED]	479345.61	6786
Oakwood Abi	86848.78	6787
Oakwood Academy	5458.95	6788
Oakwood Academy Capital Account	9938.51	6789
Oakwood Engineering Solutions Ltd	10000	6790
Oakwood Nursing Home	222200.34	6791
Oakwood Youth Club	243408.86	6792
Oasis Academy Media City Uk	5590	6793
Oasis Academy Nw	10965	6794
Oasis Community Hub Mediacityuk	6636.45	6795
Oasis Community Hub: Mediacity Uk	1000	6796
Oasis Community Learning	1477441	6797
Oasis Dental Care Ltd	1073.40	6798
Oasis Engineering Solutions Ltd	10000	6799
Oben Objects Software Ltd [GROUPED]	23936.40	6800
Oc Property Ltd	30000	6801
Oce (Uk) Ltd	37254.32	6802
Ocean Trading International Ltd	10000	6803
Ocean Youth Trust Scotland	34080	6804
Ocn North East Region	5628.50	6805
Ocr	1919	6806
Ocr Oxford Cambridge & Rsa Examinat	590	6807
Ocs Group Uk Ltd [GROUPED]	5235.48	6808
Ocs Safety	6367.20	6809
Odd Arts	3795.99	6810
Odd Theatre Company	2349.20	6811
Oddfellows Arms	10000	6812
Office Chair Renovation Ltd	6158.40	6813
Office Essentials Ltd	19245.60	6814
Office Furniture Online	1266	6815
Office Of Police & Crime Commission	94147.39	6816
Office Reality Ltd	2620.80	6817
Office Recycling Solutions Ltd	10000	6818
Offline Solutions Ltd	10000	6819
Ofsted	166335.26	6820
Ofsted Ggpe/Moto	2384	6821
Ofsted Internet	57618	6822
