"REGISTRAR OF BIRTHS, DEATHS & MARRIAGE"	48	4
@RETAIL	9000	57
R D FLOORING	190.83	5582
R D PSYCHOLOGICAL SERVICES LTD [GROUPED]	5304.06	5583
R HEALTHCARE	13506.28	5584
R MANNERS & SONS LTD	1457580.48	5585
R V ROGER LTD	571.72	5586
R&B AUTO ELECTRICAL	9715.28	5587
R&D BUILDERS	600	5588
R&T LANDSCAPES	56.50	5589
R82 UK LTD	83080.84	5590
RA JACKSON & SON	3740	5591
RAB OUTDOOR EDUCATION LTD [GROUPED]	64322.96	5592
RAC LTD [GROUPED]	7.18	5593
RACE FOR LIFE	99.93	5594
RACHAEL LANDIN	5850	5595
RACHAEL NYAZUWA	9900	5596
RACHAELÃÂS RASCALS CHILDCARE	93081.54	5597
RACHEL COCHRANE (LISTENUPNORTH)	1000	5598
RACKLINE LTD [GROUPED]	18168	5599
RADAR TAXIS	1672087.11	5600
RADCLIFFE CHAMBERS	2500	5601
RADECAL GRAPHICS	10077.50	5602
RADICAL SERVICES LTD	2683289.58	5603
RADIO SWAP LTD	212.65	5604
RAFA ROTHBURY HOUSE	1174	5605
RAILCARDS-ONLINE	60	5606
RAINBOW CHILDCARE	418651.32	5607
RAINBOW INTERNATIONAL	34360	5608
RAINBOW PRODUCTIONS LTD	6285	5609
RAINBOW ZEBRA	58	5610
RAINBOWSAFETY.CO.UK	181.45	5611
RAINTON CONSTRUCTION LTD [GROUPED]	1866.43	5612
RAISING ROBOTS LTD	14728	5613
RAJA BELGHITI	506	5614
RAJINDER KAUR	5425	5615
RAKARD ENVIRONMENTAL LTD	15998	5616
RALEIGH INTERNATIONAL	200	5617
RALEIGH PARK	4796	5618
RALPH LAUREN	64.18	5619
RALPH TILSTON ARCHITECT	1875	5620
RAMADA HOTELS	540	5621
RAMANDA ENCORE	10095.10	5622
RAMSDEN FINANCIAL	12.50	5623
RAMSIDE ESTATES LTD	6593.36	5624
RANDSTAD EDUCATION LTD	3600	5625
RAPID ELECTRONICS LTD	144.81	5626
RAPID RACKING LTD [GROUPED]	367	5627
RAPIDO	21.49	5628
RAVENSWOOD PRIMARY SCHOOL	400	5629
RAVENSWORTH NURSERIES	131891.81	5630
RAVENSWORTH PROFESSIONAL (TENANCIES)	450	5631
RAYCONGLOB	64.51	5632
RBF-PRODUCTS	120	5633
RBS - PURCHASE CARD FEES	436.81	5634
RBY-ABY LTD	8356	5635
RDK MOBILITY	189	5636
RE MEDIA	159	5637
REACH PUBLISHING SERVICES LTD	932.08	5638
REACTIVE INTEGRATED SERVICES	14895	5639
READ MILBURN & CO	1500	5640
READYPAY LTD T/A PHOENIX TAXIS	1607488.25	5641
READYSALTED DESIGN LTD	350	5642
REAL CARE SUPPORT LTD	365769.15	5643
REAL CHRISTMAS TREES LTD [GROUPED]	17300	5644
REAL GROUP UK LTD	7286.64	5645
REAL LIFE FILMS LTD	2275	5646
REALLY USEFUL PROD	59.37	5647
REAYS COACHES LTD	1820	5648
REBECCA BLACKWELL TRADING AS PUFFIN PLAY THERAPY	1626.75	5649
REBECCA BROADBENT	2350	5650
REBECCA COWELL	1000	5651
REBECCA DAVIS PHOTOGRAPHY	1000	5652
REBECCA STOKES-HERBST	925	5653
RECHARGE	11.49	5654
RECONSTRUCT LTD	3991	5655
RECORD POWER LTD	29.98	5656
RED DIAMOND (NE) CIC	300	5657
RED FIRE	34.92	5658
RED SEAL RESCUE	700	5659
REDACTA LTD [GROUPED]	3202	5660
REDACTIVE PUBLISHING LTD [GROUPED]	1862	5661
REDBRIDGE PRODUCE & FLOWERS	1392392.41	5662
REDBRIDGE PRODUCE & FLOWERS LTD T/A TOTAL PRODUCE	877527.42	5663
REDBURN PARK MEDICAL CENTRE	18586.82	5664
REDCAR & CLEVELAND BOROUGH COUNCIL	157174.44	5665
REDCENTRIC SOLUTIONS LTD	44954.12	5666
REDCOTE HOMES LTD [GROUPED]	43258.95	5667
REDESDALE COURT	4711099.62	5668
REDESDALE PRIMARY SCHOOL	255023.83	5669
REDFERN BUILDING SERVICES LTD	24596.30	5670
REDHILL ANALYSTS LTD	13883.13	5671
REDRESS LTD	18614.19	5672
REDROW FIRST SCHOOL	21617.67	5673
REDSPOTTEDHANKY.COM	18.50	5674
REDWOOD GLOBAL LTD	32700	5675
REDWOOD STRIP CURTAIN	384.55	5676
REDWORTH QS SERVICES LTD	98766.38	5677
REED BUSINESS INFORMATION LTD	24373	5678
REED EXHIBITION LTD	11277.55	5679
REED MIDEM LTD	245	5680
REEDS RAINS LTD	2250	5681
REFLECTIONS ART	800	5682
REFLEX SPORTS LTD	46526.26	5683
REFUGEE COUNCIL	4800	5684
REGENT FUNERAL SERVICES	9716	5685
REHAB	1679.56	5686
REHAB BEAUTY AND BODY LOUNGE	400	5687
REHABILITATION MANUFACTURING SERVICES LTD [GROUPED]	2477	5688
REID & SONS	140	5689
RELATE NORTHUMBERLAND & TYNESIDE	885	5690
RELIMOBILITY	161.50	5691
RELISH	396	5692
REMARKABLE	373.33	5693
REMOTES 4U	27.95	5694
RENAL HEALTH LIMITED - CHASE PARK	63040.86	5695
RENAL HEALTH LTD [GROUPED]	1710318.25	5696
RENEWABLE UK	15205	5697
RENEWS LTD [GROUPED]	5510	5698
RENOVOTEC LTD	5296.96	5699
RENT A REINDEER LTD	12600	5700
RENTAL CARS	224.38	5701
RENTOKIL INITIAL FIRE SERVICES LTD [GROUPED]	17088.31	5702
RENTOKIL INITIAL UK LIMITED - PEST CONTROL	3389	5703
RENTOKIL SPECIALIST HYGIENE	396	5704
RENTPRO LTD	1578	5705
RENUE UK LTD [GROUPED]	103050.66	5706
REPLACEMENT KEYS LTD	106.81	5707
REPLAY EVENTS LTD [GROUPED]	1740	5708
REPLAY MAINTENANCE LTD	21381	5709
REPRESENT MERCH	36.69	5710
RESCOM SYSTEMS LTD	39654	5711
RESILIENTI LTD	6110	5712
RESOLUTION DATA MANAGEMENT LTD	15579	5713
RESOLUTIONS CHILD PROTECTION CONSULTANCY	536.81	5714
RESOLVE CARE NORTHERN LTD [GROUPED]	1779368.95	5715
RESOURCE & ENVIRONMENTAL CONSULTANTS LTD	20175	5716
RESPECT	7558	5717
RESPOND GROUP LTD [GROUPED]	12714.69	5718
RESTORATION PEOPLE (YORK) LTD	63663.45	5719
RETHINK	896	5720
RETRO BAY CAFE	375	5721
REVIEW CONSULTING LTD	7867.45	5722
REVITA CLEANING SYSTEMS LTD	7344.90	5723
REX HOTEL	279.27	5724
REXEL UK LTD	1053901.36	5725
REYDON SPORTS PLC	590.46	5726
RH ENVIRONMENTAL LTD	10635	5727
RHD CONSTRUCTION LTD	1164.50	5728
RHEANNAS BOUTIQUE	49.17	5729
RHINO UK LTD	99.20	5730
RHODAR LTD [GROUPED]	34151	5731
